CaseID,Feature__INTENSITY-BASED_MeanIntensity(IBSI:Q4LE)[],Feature__INTENSITY-BASED_IntensityVariance(IBSI:ECT3)[],Feature__INTENSITY-BASED_IntensitySkewness(IBSI:KE2A)[],Feature__INTENSITY-BASED_IntensityKurtosis(IBSI:IPH6)[],Feature__INTENSITY-BASED_MedianIntensity(IBSI:Y12H)[],Feature__INTENSITY-BASED_MinimumIntensity(IBSI:1GSF)[],Feature__INTENSITY-BASED_10thIntensityPercentile(IBSI:QG58)[],Feature__INTENSITY-BASED_25thIntensityPercentile(IBSI:No)[],Feature__INTENSITY-BASED_50thIntensityPercentile(IBSI:Y12H)[],Feature__INTENSITY-BASED_75thIntensityPercentile(IBSI:No)[],Feature__INTENSITY-BASED_90thIntensityPercentile(IBSI:8DWT)[],Feature__INTENSITY-BASED_StandardDeviation(IBSI:No)[],Feature__INTENSITY-BASED_MaximumIntensity(IBSI:84IY)[],Feature__INTENSITY-BASED_IntensityInterquartileRange(IBSI:SALO)[],Feature__INTENSITY-BASED_IntensityRange(IBSI:2OJQ)[],Feature__INTENSITY-BASED_IntensityBasedMeanAbsoluteDeviation(IBSI:4FUA)[],Feature__INTENSITY-BASED_IntensityBasedRobustMeanAbsoluteDeviation(IBSI:1128)[],Feature__INTENSITY-BASED_IntensityBasedMedianAbsoluteDeviation(IBSI:N72L)[],Feature__INTENSITY-BASED_IntensityBasedCoefficientOfVariation(IBSI:7TET)[],Feature__INTENSITY-BASED_IntensityBasedQuartileCoefficientOfDispersion(IBSI:9S40)[],Feature__INTENSITY-BASED_AreaUnderCurveCIVH(IBSI:No)[],Feature__INTENSITY-BASED_IntensityBasedEnergy(IBSI:N8CA)[],Feature__INTENSITY-BASED_RootMeanSquareIntensity(IBSI:5ZWQ)[]
86 Benign,101.44356309452424,6443.677378778349,0.3486793016275534,-1.263440984,85.0,0.0,0.0,28.0,85.0,181.0,219.0,80.27251944954979,255.0,153.0,255.0,70.62498124,60.45405601956547,69.32757030650944,0.7913022472875143,0.7320574162679426,407.59226069816015,3229954271.0,129.36179448388484
86 Malignant,161.83756097560996,1290.316160418334,-0.082692047,-0.322460655,161.0,22.0,117.0,135.0,161.0,187.0,212.0,35.92097103946849,251.0,52.0,229.0,29.174902833508376,21.246309219109616,29.169483953786905,0.2219569475894537,0.1614906832298136,582.6392579428862,5352063471.0,165.7760908664229
87 Benign,162.34228967998112,941.1711857574928,0.0182379736174943,-1.188068563,160.0,77.0,124.0,135.0,160.0,190.0,203.0,30.67851342157069,232.0,55.0,155.0,27.028629363301143,22.19463330593201,26.974488410764582,0.1889742560736701,0.1692307692307692,395.5706701564236,3217347347.0,165.21558705006117
87 Malignant,107.18529565672424,2292.5443573040197,0.2351256799336733,-0.994009915,99.0,0.0,46.0,71.0,99.0,149.0,179.0,47.88052168997346,218.0,78.0,218.0,40.251812401335215,31.81449097728818,39.83941391941392,0.4467079313128684,0.3545454545454545,368.4710313644703,2633593428.0,117.39349199305468
88 Benign,135.14025848765382,3743.487272,-0.725552787,-0.520310009,153.0,0.0,34.0,93.0,153.0,181.0,203.0,61.18404425993047,240.0,88.0,240.0,50.58121079993053,37.68286047320038,48.69516461,0.4527447626979353,0.3211678832116788,510.5085358796428,6844863420.0,148.34546415752357
88 Malignant,144.80995754006264,874.9596378697368,0.2395597066288899,-0.32095172,141.0,42.0,110.0,124.0,141.0,164.0,189.0,29.579716663107792,227.0,40.0,185.0,23.94586456055292,17.054776581325648,23.805916997671552,0.2042657643548052,0.1388888888888889,421.4593409721268,637957976.0,147.8001469573849
89 Benign,112.11766343690776,1876.5619989507927,0.4606468107298415,-0.893251077,99.0,22.0,64.0,79.0,99.0,150.0,178.0,43.31930284469953,219.0,71.0,197.0,37.23281062030869,29.265784195894398,36.09839625793519,0.3863735785849364,0.3100436681222707,348.11488873344047,259438013.0,120.19539281312996
89 Malignant,143.12763112982097,1670.587789257023,-0.251585467,-0.778660634,144.0,38.0,86.0,114.0,144.0,178.0,195.0,40.87282458134039,228.0,64.0,190.0,34.36404761839579,26.340440289909225,34.354221185572875,0.285569070477157,0.2191780821917808,427.8595670013706,778920083.0,148.8492747113376
90 Benign,126.20854344172017,1923.3036956295537,0.5206362537952053,-0.166367267,121.0,0.0,75.0,93.0,121.0,152.0,192.0,43.85548649404717,247.0,59.0,247.0,34.79812462564408,24.184760604769608,34.51764910450356,0.3474842930446979,0.2408163265306122,490.80678269721113,615997666.0,133.61100303983258
90 Malignant,97.81886065277602,2194.8134850561914,-0.235502273,-0.572404428,102.0,0.0,28.0,66.0,102.0,132.0,156.0,46.84883653898133,233.0,66.0,233.0,38.32722029733406,28.471252097323884,38.19765145128267,0.4789345963175639,0.3333333333333333,359.7470242307196,1953420736.0,108.45894607852064
91 Benign,157.41853863365083,1139.9258179900444,0.067890115,-0.801711706,158.0,46.0,114.0,130.0,158.0,182.0,206.0,33.762787473637964,237.0,52.0,191.0,28.33546781869637,21.77178223772841,28.33281420953545,0.2144778357535876,0.1666666666666666,472.77332514811326,2629714731.0,160.9985159047899
91 Malignant,150.19906240233158,1748.6665727223428,-0.279464136,-0.892549963,155.0,34.0,92.0,117.0,155.0,185.0,202.0,41.817060785310375,238.0,68.0,204.0,35.730113774892764,27.77439729260389,35.52453380560475,0.2784109309104531,0.2251655629139073,481.9311386603126,2333365708.0,155.91159328049477
92 Benign,140.80052681992325,1240.2769968488965,0.355456635,-0.501612932,135.0,42.0,96.0,115.0,135.0,166.0,190.0,35.21756659,240.0,51.0,198.0,29.18167560984228,21.63497506498614,28.91036877394636,0.2501238268781166,0.1814946619217081,438.66859846446033,1759354258.0,145.13809062274748
92 Malignant,134.95174050632914,2144.49707766684,-0.000517,-1.066554066,131.0,0.0,79.0,93.0,131.0,177.0,196.0,46.30871492134973,244.0,84.0,244.0,40.85267253594948,33.52348075259423,40.801226265822784,0.3431501864859452,0.3111111111111111,518.2236389932625,205844618.0,142.67609941176002
93 Benign,128.58244680851038,656.0501012987496,0.5939437584870991,0.026655752,125.0,53.0,98.0,112.0,125.0,143.0,167.0,25.613474994595123,209.0,31.0,156.0,20.10024835986124,14.052671992084589,19.824145712443585,0.1991988458015551,0.1215686274509803,315.8365872823988,853149052.0,131.10871721042128
93 Malignant,140.42024911816625,2180.370403,-0.235911532,-0.878347817,146.0,13.0,77.0,101.0,146.0,179.0,197.0,46.69443653654363,243.0,78.0,230.0,40.302778985545785,32.16217358518343,40.1400463,0.3325334973394713,0.2785714285714286,508.1806916198092,397321245.0,147.98046075706418
94 Benign,134.37189089227877,1347.535853428696,0.2684595032598215,-1.219216535,128.0,61.0,90.0,102.0,128.0,170.0,186.0,36.70879803846342,221.0,68.0,160.0,32.235317098027366,26.614980529018904,31.874248728617665,0.2731880737459561,0.25,338.1731392,209847132.0,139.29587544286903
94 Malignant,129.9181009230076,1530.185786876027,0.1525860746527694,-0.887491856,125.0,13.0,81.0,99.0,125.0,163.0,185.0,39.11758922628064,231.0,64.0,218.0,33.218792646747275,26.146673352882395,33.005018515447965,0.3010942197304946,0.2442748091603053,445.9004718675624,3330722048.0,135.67939686745788
95 Benign,141.6117437162199,1113.398084260716,0.1011809825204716,-0.811679006,138.0,50.0,99.0,117.0,138.0,169.0,188.0,33.367620296639615,228.0,52.0,178.0,28.203793000678804,21.484246328309887,28.08710709975337,0.2356274940269502,0.1818181818181818,396.5386489,806769864.0,145.4898073495495
95 Malignant,139.3016814973156,1644.6156956215482,-0.276572572,-0.859562874,145.0,28.0,81.0,108.0,145.0,172.0,187.0,40.55386166102494,237.0,64.0,209.0,34.62757450327936,26.934196626642485,34.44851734937363,0.2911225566347986,0.2285714285714285,458.1581898232605,3387465871.0,145.08471374890297
96 Benign,135.79261373464732,2195.795738558445,-0.152804449,-0.931628398,134.0,13.0,73.0,99.0,134.0,178.0,196.0,46.85931858828557,239.0,79.0,226.0,40.08955807585307,31.463911691382734,40.07204635876146,0.3450800253381489,0.2851985559566787,483.03425715705214,2385868380.0,143.65037307102884
96 Malignant,134.51365432396034,2411.432962098836,-0.31026135,-0.938775931,142.0,0.0,61.0,95.0,142.0,175.0,194.0,49.1063434,244.0,80.0,244.0,42.17429259724145,33.42283044231592,41.92482733710583,0.3650658637340314,0.2962962962962963,516.6406953,3746861710.0,143.1969139391094
97 Benign,161.58010444743917,858.0846378597137,-0.103016509,-0.406312437,161.0,69.0,124.0,141.0,161.0,182.0,202.0,29.293081740569967,232.0,41.0,163.0,23.553039488256648,17.048120403338427,23.550791778975743,0.1812913900553814,0.1269349845201238,413.9962260202468,640285804.0,164.21392995451123
97 Malignant,141.67752903225778,1941.8918511846389,-0.539291408,0.1001813266408047,143.0,0.0,86.0,114.0,143.0,178.0,194.0,44.06690199213735,246.0,64.0,246.0,36.03968931553741,26.513621889125464,36.02285806451613,0.3110366357540298,0.2191780821917808,548.3861262096783,3412234183.0,148.37255165249053
98 Benign,75.35059245,2672.227345478606,0.5975828271248196,-0.28355843,69.0,0.0,13.0,38.0,69.0,108.0,152.0,51.69359095167027,230.0,70.0,230.0,41.89628340707789,30.92337765879526,41.44667927909987,0.6860409357005225,0.4794520547945205,274.3573882305942,251575316.0,91.37800133738143
98 Malignant,146.55712054221422,998.0086180517258,-0.079824853,-0.376722385,148.0,42.0,105.0,124.0,148.0,169.0,185.0,31.591274397398497,234.0,45.0,192.0,25.936349142199948,18.856589760170404,25.90373567022319,0.2155560526879959,0.1535836177474402,442.6620290699307,1697957398.0,149.9233077
99 Benign,119.48675446563692,1303.3088050281074,0.4116596719559589,-0.327458583,117.0,22.0,75.0,92.0,117.0,142.0,172.0,36.10136846475639,228.0,50.0,206.0,29.16041065082857,21.300045937407127,29.051827883742053,0.3021369910514955,0.2136752136752136,387.79581979214953,1646785250.0,124.82144566443546
99 Malignant,141.73808271994432,1049.180406231713,0.1742223436867714,-0.84173088,137.0,42.0,101.0,117.0,137.0,167.0,188.0,32.39105441679405,230.0,50.0,188.0,27.571653037429208,21.43485222306201,27.396356661603768,0.2285275332868336,0.176056338,419.2666911292287,2171130495.0,145.39210604210052
100 Benign,93.75731006597226,2178.235930282852,0.3809630876955809,-0.65054764,85.0,0.0,38.0,61.0,85.0,127.0,166.0,46.67157518536151,213.0,66.0,213.0,38.47266310915033,28.31584293982841,37.77335603319855,0.4977913205116603,0.351063829787234,315.3338589327574,515417762.0,104.73141420361702
100 Malignant,114.56218889321804,3562.553127304096,0.001623016,-1.412670523,108.0,13.0,34.0,61.0,108.0,177.0,190.0,59.687126981486514,221.0,116.0,208.0,53.28328840315825,45.63850271863055,53.09510669610008,0.5210019776867229,0.4873949579831932,375.4990396,1542083503.0,129.17835829313418
101 Benign,135.60156250000068,1583.654119582396,0.3442747493981151,-0.929437973,125.0,22.0,90.0,105.0,125.0,171.0,196.0,39.79515196079035,227.0,66.0,205.0,34.089522588820685,26.79458008354037,32.873511904761905,0.2934711903543895,0.2391304347826087,437.48395647324367,644198700.0,141.3203377862642
101 Malignant,138.19770248185105,1589.131707313124,0.05755367,-1.054045954,132.0,13.0,88.0,106.0,132.0,174.0,192.0,39.86391485181961,232.0,68.0,219.0,34.7607440848474,27.827960498137784,34.53655315267379,0.288455698871367,0.2428571428571428,476.2413811892082,2177260159.0,143.8323213974366
102 Benign,139.80948717948758,1163.111653583166,0.4348730176141864,-0.74258997,132.0,50.0,99.0,115.0,132.0,167.0,192.0,34.10442278624821,225.0,52.0,175.0,28.60952938855959,21.735409108193537,27.851196581196582,0.243934968,0.1843971631205673,384.8674879807474,242304711.0,143.90901416858625
102 Malignant,120.68704607046143,1507.3459803438425,0.285579722990637,-0.93782206,114.0,34.0,75.0,90.0,114.0,155.0,178.0,38.82455383315875,220.0,65.0,186.0,33.055305230275,25.949982030496564,32.63591689250226,0.3216961148464233,0.2653061224489796,353.6413736449947,1779248894.0,126.77818846141226
103 Benign,146.8006856786661,1613.5329713235271,-0.530439412,0.4341778832444585,149.0,0.0,96.0,121.0,149.0,177.0,196.0,40.168805948441225,240.0,56.0,240.0,32.28702332823565,23.23125912912557,32.23550724637681,0.2736281902413401,0.1879194630872483,554.1821528751681,1189145784.0,152.19715597556356
103 Malignant,88.49753289473587,3744.8429520030486,-0.028522358,-1.22236661,92.0,0.0,0.0,28.0,92.0,139.0,172.0,61.19512196248201,209.0,111.0,209.0,52.521419526296896,47.93154586945404,52.44161184210526,0.6914895812437061,0.6646706586826348,292.2549370659808,760169558.0,107.5948710694803
104 Benign,114.65224292615602,1862.362087791923,0.3199505306093456,-1.013766386,104.0,13.0,64.0,81.0,104.0,152.0,180.0,43.15509341655887,215.0,71.0,202.0,37.29141187777919,29.87403796,36.57253278122843,0.3763999056202828,0.3047210300429184,364.9332923567821,434917318.0,122.50509742778137
104 Malignant,98.09917831863658,1631.0449001138595,0.3457756749880999,-0.496365092,92.0,0.0,50.0,71.0,92.0,125.0,160.0,40.38619690084546,222.0,54.0,222.0,32.64972319403774,23.485780676768453,32.20434338,0.4116874126067274,0.2755102040816326,343.74466494092866,3103719251.0,106.08719850625388
105 Benign,116.85287187039803,3964.800444624228,-0.131148306,-1.363900518,118.0,0.0,28.0,61.0,118.0,175.0,196.0,62.96666137,229.0,114.0,229.0,56.69228177103672,47.84840020289588,56.68703976435936,0.5388542050051142,0.4830508474576271,421.5711041052821,239271372.0,132.73806578741383
105 Malignant,149.21742874364932,787.8338923983579,-0.013105305,-0.590115899,148.0,59.0,114.0,128.0,148.0,173.0,185.0,28.06837887015133,232.0,45.0,173.0,23.58257232261917,17.95209978989313,23.54189270644967,0.1881038904535199,0.1495016611295681,406.00225232496297,535444654.0,151.8343667726923
106 Benign,125.42889166927311,2302.914686072193,0.062636492,-0.178727845,117.0,0.0,73.0,96.0,117.0,161.0,197.0,47.98869331490693,240.0,65.0,240.0,38.10258379905627,26.673803168339944,37.29949953081014,0.3825968058574733,0.2529182879377432,474.06122927749846,691907076.0,134.2956497860392
106 Malignant,125.60344352617062,1336.313427076955,-0.260875082,-0.1452398,126.0,13.0,79.0,102.0,126.0,153.0,173.0,36.55562100521553,235.0,51.0,222.0,29.20064843905969,20.874649906089942,29.19178145087236,0.2910399586106796,0.2,439.1275051652553,1490844350.0,130.81490149332723
107 Benign,145.84264083360424,1985.2263777866867,-0.521622928,-0.146324316,146.0,13.0,92.0,115.0,146.0,186.0,197.0,44.55587927296112,234.0,71.0,221.0,37.08530471345483,28.431550657891705,37.0837675,0.3055065310000531,0.2358803986710963,506.8017530425786,285668133.0,152.49689263426478
107 Malignant,145.3498452596634,1181.4152554862756,-0.150385105,-0.988440664,149.0,59.0,96.0,117.0,149.0,173.0,188.0,34.37172174166251,222.0,56.0,163.0,29.62462953359173,23.505409242651787,29.496244716183572,0.2364758055315325,0.193103448275862,372.7240444312467,1182145153.0,149.35860461484623
108 Benign,117.75621806511576,2734.3941407410625,0.2926009338345375,-1.035566007,102.0,0.0,56.0,81.0,102.0,172.0,195.0,52.29143467855001,223.0,91.0,223.0,44.75776878171129,35.39447260592626,43.0969553650606,0.4440651673241948,0.3596837944664031,413.6923206,393126411.0,128.8445615217815
108 Malignant,137.95672727272645,1297.8757638347288,0.1590327707581607,-1.196908537,132.0,56.0,93.0,108.0,132.0,172.0,188.0,36.026042855616666,216.0,64.0,160.0,31.791453421490708,26.087456698730747,31.51218181818182,0.2611401674120381,0.2285714285714285,346.79999999992987,223629278.0,142.58307881244662
109 Benign,147.06481777493516,972.786639448912,-0.179765345,-0.311780115,145.0,28.0,109.0,125.0,145.0,173.0,189.0,31.18952772083784,234.0,48.0,206.0,25.906294509701087,19.866500140995623,25.88355179028133,0.2120801439306144,0.1610738255033557,476.5534049812357,565563602.0,150.33578172419246
109 Malignant,181.1384511223656,2466.2617354133163,-1.011779675,0.9714767917561296,190.0,0.0,115.0,158.0,190.0,213.0,242.0,49.661471337580366,255.0,55.0,255.0,37.79925561759468,24.33469586938258,36.78110437950172,0.2741630561036002,0.1482479784366576,725.6949224238142,11098340661.0,187.8227893798423
110 Malignant,136.02885490284066,3060.935989906805,-0.53773432,-0.382606445,143.0,0.0,56.0,99.0,143.0,179.0,204.0,55.32572629353188,247.0,80.0,247.0,45.43523333161385,33.562409095169464,45.14105040986842,0.4067205177390383,0.2877697841726618,528.8298303397793,5190363493.0,146.84953304687377
111 Malignant,135.49896315629493,2525.791517364678,-0.323470454,-1.054115408,142.0,13.0,66.0,92.0,142.0,180.0,196.0,50.257253380628335,237.0,88.0,224.0,43.85985207134072,35.43852875025937,43.67787232521139,0.370905077130795,0.3235294117647059,477.7314798261996,2336657117.0,144.51906633311654
112 Malignant,152.1142873380305,812.4220372904549,0.368311554,-0.357876786,148.0,13.0,119.0,129.0,148.0,173.0,191.0,28.503018038278945,253.0,44.0,240.0,23.721087711825295,17.971399706153846,23.58967947260741,0.1873789670719039,0.1456953642384106,574.0973800863991,1685779744.0,154.76168275657784
113 Malignant,130.58309190136185,1879.587927968764,-0.282678795,-0.708101457,132.0,0.0,71.0,98.0,132.0,167.0,185.0,43.35421465058229,234.0,69.0,234.0,36.38993014949465,27.910103067970702,36.37507860575843,0.3320048102654104,0.260377358490566,481.0910312583887,3371781543.0,137.5919032
114 Malignant,166.22643434456324,476.37443170731774,0.1335824795199617,-0.456674365,165.0,93.0,138.0,151.0,165.0,181.0,196.0,21.826003567014222,238.0,30.0,145.0,17.798508196650975,12.834043601475098,17.766981778762613,0.1313028439373974,0.090361446,378.83354576335006,3526323520.0,167.6532191954994
115 Malignant,89.67266842634506,2096.224396273172,0.2973305974644861,-0.983473858,79.0,0.0,34.0,53.0,79.0,130.0,158.0,45.784543202626494,206.0,77.0,206.0,39.03281489008589,30.85025513834127,38.16468702865762,0.5105741136747013,0.4207650273224044,291.8317151,645225990.0,100.68471512088792
116 Malignant,104.24885766244816,2170.589786808687,0.2822666560304845,-1.033967069,98.0,0.0,50.0,64.0,98.0,144.0,172.0,46.58958882420714,238.0,80.0,238.0,40.11691288318793,31.884520527570917,39.90622516657498,0.4469074277538999,0.3846153846153846,391.37381575602745,3412726663.0,114.18587526806525
117 Malignant,104.93468212472568,1918.3229670373316,-0.007598956,-0.241363591,102.0,0.0,46.0,79.0,102.0,132.0,167.0,43.79866398689955,221.0,53.0,221.0,34.59576066421308,24.570687773086817,34.56188906569675,0.4173897809576468,0.2511848341232227,365.7766549689286,1365056556.0,113.70844506743757
118 Malignant,81.92738693467263,2914.3731551962883,0.2968590901846796,-1.145296688,71.0,0.0,13.0,38.0,71.0,128.0,160.0,53.984934520626105,220.0,90.0,220.0,47.580501028958416,39.68452785326972,47.16075017946877,0.6589363647552031,0.5421686746987951,285.0288075421672,1072773804.0,98.11457529409168
119 Malignant,110.5751051110226,1508.3357729656125,0.2149101266577909,-0.961873708,106.0,13.0,61.0,79.0,106.0,142.0,167.0,38.83729873415004,204.0,63.0,191.0,32.94841981651178,25.73695294115215,32.83259427144922,0.3512300412932509,0.2850678733031674,332.9719064101275,836308227.0,117.1972254077692
120 Malignant,130.38583822816068,1310.9956026451923,0.2818231948022572,-0.360919926,126.0,22.0,88.0,105.0,126.0,155.0,182.0,36.20767326,229.0,50.0,207.0,29.148933804914392,20.690044570017044,28.91507247938783,0.2776963644861615,0.1923076923076923,424.9109828837914,1359223232.0,135.3198522505311
121 Malignant,131.5399163271364,1511.614756458084,-0.226424698,-0.763141991,131.0,13.0,79.0,104.0,131.0,166.0,182.0,38.87949017744554,219.0,62.0,206.0,32.560068972893475,25.372836313301047,32.55184283238889,0.2955718025603212,0.2296296296296296,426.5796928905549,2410458731.0,137.16546337838855
122 Malignant,87.61577777777744,3289.298182807788,0.1923833196112409,-0.940578654,83.0,0.0,13.0,42.0,83.0,131.0,173.0,57.352403461474815,244.0,89.0,244.0,47.94773593647268,37.02293108734805,47.83730158730159,0.6545899028248024,0.5144508670520231,337.78834722221626,690846830.0,104.71782416767786
123 Malignant,78.54942626837281,3457.700758,0.3432681828219936,-1.02494041,73.0,0.0,0.0,22.0,73.0,124.0,167.0,58.80221728483544,223.0,102.0,223.0,50.40414484555521,43.22244031312626,50.259791370317686,0.7486014867114517,0.6986301369863014,277.12822086888616,1015242349.0,98.12091074130758
,,,,,,,,,,,,,,,,,,,,,,,
