CaseID,Image_filename,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09,Feature__10,Feature__11,Feature__12,Feature__13,Feature__14,Feature__15,Feature__16,Feature__17,Feature__18,Feature__19,Feature__20,Feature__21,Feature__22,Feature__23,Feature__24,Feature__25,Feature__26,Feature__27,Feature__28,Feature__29,Feature__30,Feature__31,Feature__32,Feature__33,Feature__34,Feature__35,Feature__36,Feature__37,Feature__38,Feature__39,Feature__40,Feature__41,Feature__42,Feature__43,Feature__44,Feature__45,Feature__46,Feature__47,Feature__48,Feature__49
18 Benign,18 Benign_img.png,1603.8052,1.1801033,-7.950258,0.048852045,1.1811991,0.26707894,-0.007945148,-0.0153298965,-0.0008374963,0.0021390356,-25.789434,-0.013514803,0.07543586,-0.0011519829,-0.010955276,-0.015283672,0.0010398991,-0.0024282439,8.538541e-05,0.0003493791,3.8714514,0.0010759158,-0.011056693,9.114881e-05,0.0016029384,1190.4294,119.96546,56.502167,40.19784,33.636932,271.56326,25.172436,9.390419,4.7785416,3.732498,121.52808,12.531345,5.104884,2.6145577,1.9997759,82.764366,5.4375434,2.6854837,1.683878,1.3784837,69.25166,3.725229,2.1014576,1.4742689,1.2122344
40 Malignant,40 Malignant_img.png,2354.0176,0.66672474,-3.5954287,0.061228547,0.52956784,2.5378723,0.0004035435,-0.0013671474,5.0965748e-05,0.00022055366,-3.4186022,-0.0011113889,0.0050908984,-8.254731e-05,-0.00072613364,0.21924922,0.00019977681,-0.00016382772,2.1562384e-05,3.0119152e-05,0.51573527,0.0002213444,-0.00073663314,2.4419727e-05,0.00010215359,1147.5627,101.71306,44.162903,30.49795,25.600992,133.70467,23.219147,7.091856,2.6315594,1.7828501,61.220043,12.074158,4.2248054,1.8096875,1.3168194,32.854286,5.261404,2.3532398,1.3401308,1.0600177,24.721535,3.0615587,1.669866,1.1385499,0.96270853
7 Benign,7 Benign_img.png,1744.383,0.17739066,-4.700896,-0.005481133,0.7114603,-0.51453966,0.0002095869,-0.005634168,6.981643e-06,0.0008176788,-5.3867497,0.0011248167,0.008240149,0.00015394796,-0.001157313,-0.05653277,0.00023275115,-0.00037173863,1.8572422e-05,5.454091e-05,0.7716032,-0.00034716734,-0.0013132289,-3.1271058e-05,0.00018493201,841.32275,115.19248,63.0263,44.11985,31.922161,148.62749,39.471333,26.657015,16.493189,10.615691,82.14041,28.389252,22.69258,14.229302,8.608211,50.920166,17.51616,14.031978,8.169983,5.563263,35.965057,10.509618,8.313876,5.8881574,5.891924
93 Malignant,93 Malignant_img.png,1879.3553,0.5797375,-5.935127,0.06592247,0.9131712,-5.706733,0.0012364463,0.02969201,-0.00067245204,-0.00354959,-19.3906,-0.0104161855,0.033982117,-0.00063966925,-0.0052705524,-0.60601497,-0.00025980896,0.004044778,6.180434e-06,-0.00059778284,2.7579157,0.0023928892,-0.0043435367,0.00014113738,0.00070615433,1113.9786,123.013725,52.457886,35.807957,29.92206,285.78485,30.727552,9.998678,4.617128,3.4278138,113.25554,13.796466,5.157137,2.3995676,1.7657204,72.45109,5.6080074,2.6788347,1.6541227,1.3010297,60.055305,3.6026244,1.9559046,1.3838259,1.1310486
118 Malignant,118 Malignant_img.png,812.43835,1.2675272,-2.4031155,0.115558706,0.35150284,-1.1104262,-0.005321335,0.0025437716,-0.00045646945,-0.00034892565,-3.1366,-0.0023800817,0.0038068662,-0.0002118751,-0.0005532029,-0.11254759,-0.00029979474,0.00017025277,-2.8133007e-05,-2.472535e-05,0.46915233,0.00019366055,-0.00046265102,2.2815875e-05,6.905161e-05,855.61084,70.664566,29.993908,20.185984,16.912575,112.17199,19.687231,6.7748456,2.816177,2.08273,51.994606,11.165851,4.2504377,1.9349127,1.4772497,27.99994,5.306774,2.4707015,1.4238352,1.1602196,20.20317,3.0233874,1.7111669,1.1663135,0.9979487
73 Malignant,73 Malignant_img.png,2329.6174,-0.2881159,-2.6079228,-0.02520084,0.38182256,0.29897276,-0.00072184094,-0.00019339484,-7.899304e-05,3.2121843e-05,-2.6503334,-0.00031707282,0.0022981453,-2.4650717e-05,-0.00033273868,0.020343453,-5.640541e-05,-2.281284e-05,-1.0054472e-06,7.943986e-06,0.3923975,3.507864e-05,-0.0003261008,5.431926e-06,4.324946e-05,744.46875,80.02606,35.693428,24.31993,20.459778,122.826965,21.706512,6.9712954,2.530768,1.6892185,57.80065,11.895176,4.209756,1.7329001,1.2280248,30.285814,5.2018538,2.3069003,1.2662833,0.9890145,22.209179,2.8131406,1.5848826,1.0713729,0.8991804
8 Malignant,8 Malignant_img.png,1383.3533,-1.2832009,-3.0092263,-0.113035835,0.44376165,1.1288112,0.0018397516,0.0011189427,0.00011382328,-0.00021991975,-2.062642,0.0018882711,0.0026778614,0.0001572262,-0.00039181503,0.05238357,0.0001855659,0.000112402224,1.0172825e-05,-2.1679605e-05,0.32062238,-0.00031061415,-0.0004055579,-1.9321653e-05,5.9914248e-05,845.2898,83.64574,36.5082,23.470758,19.465673,110.007744,24.940762,9.15311,3.2666411,2.1381278,54.78226,13.803366,5.349735,2.1617823,1.5033528,25.863073,5.8888083,2.738495,1.4888779,1.1439035,16.975342,3.1086907,1.8009777,1.2006733,0.98732775
67 Malignant,67 Malignant_img.png,1027.9868,-0.32999054,-1.538568,-0.028508205,0.22264303,-0.8289602,0.00083704834,0.0015265943,1.027824e-05,-0.0001852953,-1.2277869,0.00044191617,0.0012430049,2.3498902e-05,-0.00015541767,-0.08113818,0.00013712916,0.00010601063,7.122763e-06,-8.725213e-06,0.16695537,-1.727165e-05,-0.00020301179,2.3952227e-06,2.4797871e-05,800.11456,68.69936,27.454767,15.902225,12.907378,109.94642,24.505495,9.042475,3.163483,2.047191,50.737278,13.676758,5.4002385,2.202567,1.546994,22.202383,5.883252,2.7950222,1.5594901,1.2082654,13.338649,3.1273556,1.8527073,1.2549964,1.0295824
57 Benign,57 Benign_img.png,1191.068,0.6965642,-4.0329423,0.071513765,0.6042095,5.1688356,0.0021070312,-0.018063867,0.0005306797,0.0028717772,-6.742685,0.003858595,0.019538615,0.00026474617,-0.002972375,0.70644844,0.0014248597,-0.0023692823,0.00012827902,0.00038387298,1.1545687,-0.00028471692,-0.003117174,-1.0754108e-05,0.00048229838,863.76184,92.57063,40.79919,26.76442,22.22034,156.19939,28.134962,10.415843,4.3010216,3.0679674,75.41393,15.782396,6.273258,2.6269472,1.856205,41.559193,7.085089,3.3600166,1.7848784,1.3477522,32.06029,3.7891066,2.1262503,1.3705367,1.1064581
33 Malignant,33 Malignant_img.png,1228.5531,-1.1416842,-5.6180615,-0.12759243,0.8376682,6.9641943,0.009893151,-0.009942182,0.0009598611,0.0013019555,-5.5846305,-9.905776e-05,0.01620042,0.000101203485,-0.0023982846,0.6427158,3.4668756e-05,-0.0011455931,-1.2160245e-05,0.0001633549,0.8367719,-0.00032305034,-0.0028468666,4.027044e-06,0.00039011185,952.2499,108.859726,48.294235,32.721138,27.47395,157.8175,28.084612,10.503748,4.227253,2.9438539,71.357895,15.502244,6.2573247,2.6799185,1.8598176,40.650032,7.031217,3.268141,1.7582304,1.3030977,31.238235,3.9794161,2.1487138,1.3751285,1.1219804
66 Benign,66 Benign_img.png,2466.1892,0.47531274,-1.4520524,0.044211034,0.21200527,-0.5024407,-0.0008967569,0.00022854019,-0.00011969437,-4.288808e-05,-3.6548276,-0.0010084131,0.0018658832,-7.243248e-05,-0.0002598662,-0.048528805,-5.7932466e-05,-6.4377027e-06,-4.018825e-06,5.4260845e-06,0.5528556,0.00012253127,-0.00026542,1.4974905e-05,3.2177257e-05,1163.6638,80.33197,32.80058,20.486992,16.14131,130.80817,25.40282,8.878841,3.2669754,2.059979,63.57455,13.483868,5.1149373,2.1453846,1.4705135,34.662445,5.6990213,2.670972,1.4954681,1.1471969,26.157867,3.1520422,1.8110073,1.2172544,1.0037652
104 Malignant,104 Malignant_img.png,945.2355,-0.4227934,-1.5811005,-0.040400043,0.23360613,1.2190058,0.002259041,4.791389e-05,0.00019399798,-6.9653884e-06,-1.3477045,0.00015696602,0.0013273061,1.6862436e-05,-0.0001892371,0.12046055,0.00027577183,-0.00010072344,2.6422253e-05,1.621772e-05,0.18233447,-0.000120432574,-0.00010804977,-8.25976e-06,1.2823381e-05,756.0507,62.03111,25.11726,16.457767,13.671353,97.8911,18.798777,6.0439186,2.4011936,1.7102219,43.785095,10.1846895,3.7034597,1.6861528,1.2725773,20.487062,4.552934,2.1240635,1.271468,1.034961,13.282097,2.5039265,1.4621781,1.0450941,0.9077528
18 Malignant,18 Malignant_img.png,1139.7887,0.9954635,-2.187129,0.08662971,0.32625982,3.644222,-0.0007431008,-0.003423597,-6.8092115e-05,0.0005144742,-2.106008,-0.0010522236,0.002626221,-8.894098e-05,-0.0003832453,0.32780254,-0.00014486059,-0.0002845677,-2.0423975e-05,3.791333e-05,0.30821127,0.00017534863,-0.00036587697,2.5428708e-05,5.797352e-05,1175.6448,73.507416,33.79535,21.673344,17.986864,107.647224,23.515224,9.419384,3.6783254,2.4826162,57.597324,14.978409,6.2956715,2.7276416,1.9696627,31.3363,7.529507,3.6283903,1.9756122,1.5298816,21.350937,4.013632,2.346409,1.534329,1.2372279
21 Malignant,21 Malignant_img.png,1454.9946,1.3767605,-3.7006261,0.11894994,0.53993493,3.5789647,-0.0008285944,-0.0038687077,-9.0741014e-05,0.0005646513,-2.921196,-0.002656519,0.004336241,-0.00023122871,-0.0006316175,0.3208589,-9.046387e-05,-0.00035797828,-7.3029078e-06,5.9926766e-05,0.42013127,0.0004001764,-0.0006207232,3.8352107e-05,8.435651e-05,979.6993,95.686905,42.31085,28.386435,23.829216,126.28053,26.210236,9.307534,3.2056947,2.0976682,61.958065,15.37703,5.8327923,2.2144372,1.4963788,32.340366,7.1693726,3.163845,1.5755929,1.1720902,22.499321,3.7797837,2.059572,1.2988307,1.0409452
80 Malignant,80 Malignant_img.png,2736.8425,-2.904887,-11.147534,-0.2658802,1.6299905,-1.4556409,0.027744314,0.0036439425,0.0024155846,-0.00046030973,-19.776327,0.005053896,0.06449318,0.0005034172,-0.009443477,-0.17442775,0.0025755416,0.00020701451,0.00022887476,-1.7139311e-05,3.0000274,-0.0005301527,-0.009441665,-4.841461e-05,0.001377553,805.84,148.93414,74.58898,53.686703,45.389107,222.19505,24.983534,9.044943,4.2347555,3.320317,115.42345,14.026708,5.278256,2.463427,1.884262,78.190216,6.508367,2.9811997,1.7378272,1.3792905,65.026505,3.997337,2.1783679,1.4814926,1.224246
91 Benign,91 Benign_img.png,2277.26,-1.5398396,-4.006718,-0.14145687,0.58614016,-0.77398014,0.002423538,0.00036953477,0.00017623666,-4.8513768e-05,-7.1981325,0.0025615972,0.00887107,0.00024574593,-0.0013187259,-0.055671334,7.7634555e-05,-6.869354e-05,6.8986824e-06,1.1765991e-05,1.0583262,-0.00051509845,-0.0013841849,-4.735264e-05,0.000201557,1008.57526,102.05028,45.422016,31.431808,26.400322,172.94284,24.602016,7.8979306,2.8699753,1.935396,79.89827,13.269431,4.7333765,1.9131845,1.3553382,48.72549,5.8659763,2.5918348,1.3926523,1.0782582,38.731964,3.2741358,1.7965819,1.1801441,0.9713353
119 Malignant,119 Malignant_img.png,1149.403,0.30744013,-4.132075,0.04084065,0.6062863,-2.7529025,-0.005177945,0.0030699356,-0.0004692009,-0.00041197307,-4.776333,-0.0011429631,0.006462016,-9.2897404e-05,-0.00093007804,-0.2520453,-0.00040802968,0.00022473474,-3.5156936e-05,-2.6769887e-05,0.6986726,0.0002772331,-0.0009757171,1.920969e-05,0.00014451613,775.8415,89.653046,39.68184,26.427015,22.031908,123.81141,22.873158,8.430049,3.2015772,2.2073908,59.525433,12.011732,4.73733,2.097339,1.5342813,33.126347,4.769514,2.3954647,1.4406846,1.156069,26.064278,2.6791358,1.6400596,1.1658258,0.9835312
95 Malignant,95 Malignant_img.png,1830.7095,0.63519776,-3.8965049,0.059962437,0.5698805,0.2382818,-0.0028121346,0.0016309284,-0.000257869,-0.00024361322,-2.5751476,-0.001385407,0.0033504632,-0.00011747823,-0.0004786935,0.008652447,-0.00025801483,0.00011396316,-2.065404e-05,-1.0079882e-05,0.37282768,0.00020990797,-0.00043723825,2.4724177e-05,5.916085e-05,1006.6784,91.78091,42.452038,29.538,24.900633,116.51857,21.57324,7.1598234,2.6997073,1.8865962,54.40463,11.887104,4.3120337,1.7884736,1.293363,27.958813,5.3676248,2.3986437,1.3083708,1.0309453,19.689589,2.9557238,1.6480682,1.1043591,0.92732066
74 Malignant,74 Malignant_img.png,2149.1702,0.4387187,-0.85669863,0.040064443,0.12252946,-0.77054626,-0.00093816465,0.0012269809,-8.9530105e-05,-0.000176311,-2.325067,-0.00047193465,0.00065438624,-3.973493e-05,-9.1490365e-05,-0.06491163,-5.9433092e-05,0.00013499429,-2.286302e-06,-1.4314392e-05,0.337516,9.775528e-05,-7.286118e-05,1.3279572e-05,6.361969e-06,857.1905,79.33709,28.728947,15.210964,11.6111355,127.57912,28.031925,10.167985,3.8340175,2.2138963,64.30979,16.280458,6.172345,2.4041119,1.5948472,32.85249,7.834902,3.4431434,1.705715,1.2635022,21.428455,4.016946,2.1671586,1.3558642,1.0859107
41 Malignant,41 Malignant_img.png,2292.2422,-0.97867686,-2.3616347,-0.090350606,0.3461666,-1.1648245,-0.0006539287,0.00090467656,-6.173088e-05,-0.00011110914,-4.5206532,0.00049065653,0.0043531694,3.7772134e-05,-0.00063715235,-0.11049409,-0.0001287998,0.00016145116,-6.7874967e-06,-1.2669762e-05,0.6698238,-0.00017346596,-0.0006125318,-1.0118495e-05,8.28442e-05,1156.2131,97.95326,42.038326,27.160717,19.790136,145.97722,28.600742,9.676747,3.5315566,2.2499886,66.19095,14.509641,5.474756,2.3082583,1.6038994,35.64391,5.9903817,2.8529565,1.5999396,1.232042,27.125599,3.2531867,1.895603,1.2841539,1.0678879
87 Benign,87 Benign_img.png,2406.973,-0.723575,-5.8706656,-0.0639744,0.8616974,-0.9300781,-0.0017401606,0.0033134606,-0.00016005695,-0.00047815076,-4.937207,0.00062059856,0.008327716,5.7579295e-05,-0.0012123957,-0.08539787,-6.482752e-05,0.00036226423,-6.450757e-06,-5.019126e-05,0.7037882,1.4032188e-05,-0.0011697169,3.392604e-06,0.00016279046,945.0671,118.044815,56.785522,39.888317,33.68635,135.45894,23.144972,7.8703575,2.8568063,1.9767716,67.51517,12.963106,4.714169,1.9002333,1.3467885,40.16783,5.7808337,2.5641232,1.3659798,1.0544002,31.44604,3.1321495,1.7362632,1.136897,0.9419914
28 Malignant,28 Malignant_img.png,1103.2764,0.486094,-2.4224594,0.04280854,0.3574428,-0.004966914,-0.0064802393,0.0007146239,-0.00053070637,-0.00013144691,-2.075597,0.0016684523,0.003371117,0.00018150276,-0.0005051604,0.006884879,-0.0007669265,6.8687577e-06,-6.254883e-05,-7.771337e-07,0.28001502,-0.00016532496,-0.00041949278,-1.6779093e-05,6.123919e-05,708.8464,80.29193,32.682648,19.96465,16.498411,118.239075,25.59005,9.247265,3.3900673,2.3004136,53.737274,14.161789,5.4302444,2.2159595,1.553753,23.86717,5.947588,2.733057,1.5005125,1.1528926,14.372397,3.048422,1.780555,1.2003313,0.9909815
63 Benign,63 Benign_img.png,1171.8799,-1.3241029,-4.6007776,-0.11081731,0.6918433,1.0439674,-0.010508526,-0.0048055253,-0.00095043547,0.0007029109,-7.617553,0.0035512568,0.012730643,0.00031098508,-0.0018467928,0.046817984,-0.0012642085,-0.00029633986,-0.0001123497,4.6240046e-05,1.2171761,-0.00081396766,-0.0017311162,-5.9439448e-05,0.00024063297,812.43585,84.02517,40.512592,28.172977,23.9196,133.80714,17.438475,6.05159,2.5264926,1.8721807,70.93345,9.415671,3.5522654,1.6497793,1.2645862,45.03533,4.1208653,1.9863504,1.2093064,0.9943829,36.931908,2.4326646,1.4398919,1.0488003,0.91362
12 Malignant,12 Malignant_img.png,1630.37,0.6064046,-6.5619864,0.039833143,0.9737769,-0.8805795,-0.0020394998,-0.0038661186,-0.00023113003,0.00053850847,-6.4021277,-0.0038561749,0.017264053,-0.0002282033,-0.0024464172,0.012606326,0.0010213583,-0.000807899,6.751153e-05,0.00013907379,0.9009872,-0.00014077978,-0.0021575463,-6.7432065e-06,0.0002847667,692.55475,119.52941,54.970257,37.469925,31.526302,141.34206,26.977959,9.4241,3.668026,2.5825777,65.76436,13.931988,5.2374563,2.2360866,1.5927932,36.042526,5.5433993,2.6220908,1.5208465,1.1851588,28.302282,3.1645803,1.7917912,1.2329463,1.0284257
101 Malignant,101 Malignant_img.png,1792.6766,-1.9953607,-4.23398,-0.18247566,0.62228894,0.333652,0.0024131534,0.00020438482,0.00020601648,-3.3545297e-05,-4.3339815,0.0005143233,0.0068882024,4.6466677e-05,-0.0010042483,0.04908104,0.00034882166,5.6107157e-05,3.5716464e-05,-2.1752264e-06,0.6295302,-0.00013975245,-0.0010466055,-6.3294056e-06,0.00015123238,1035.687,94.80319,43.993725,30.766502,25.937471,119.781044,21.142685,7.169056,2.5903826,1.7879508,58.677822,11.758013,4.3233294,1.7592071,1.2676325,33.77928,5.167174,2.340923,1.2868294,1.0094149,25.884441,2.7608886,1.5775036,1.0713036,0.90409154
83 Malignant,83 Malignant_img.png,1635.9374,1.6247123,-11.83111,0.12769005,1.771039,-1.3356613,-0.02514103,0.0036828243,-0.0018725303,-0.0008596018,-8.881891,0.005352049,0.03464439,0.00021736365,-0.004908274,-0.1290932,-0.0033129943,-0.000311999,-0.00020246589,3.0273754e-05,1.3233794,-0.00083434075,-0.0051921285,-6.235949e-05,0.0007417689,942.70264,153.67262,76.18091,53.909073,45.445896,141.81592,22.845339,8.290718,3.4660609,2.5811298,71.73114,12.440227,4.8907566,2.1827164,1.60337,46.16014,5.772774,2.7421331,1.5802462,1.2335202,37.211117,3.538241,1.9786705,1.332161,1.1142334
122 Malignant,122 Malignant_img.png,928.85876,1.4143171,-3.642377,0.13159315,0.5308121,4.886827,-0.004979211,-0.0030866791,-0.00048277064,0.00047887678,-3.8081136,0.0014352113,0.0072670453,0.00028400225,-0.0011893156,0.44661427,-0.00038309646,-0.0001888069,-1.4466332e-07,1.7570011e-06,0.5277028,-0.0005230351,-0.001073837,-9.133324e-05,0.00019416286,971.73376,86.912025,36.94256,25.494753,21.301388,123.36509,20.457357,6.859948,3.0281208,2.3226552,57.284843,11.326863,4.2772956,1.9846015,1.5610129,31.103174,5.204454,2.444999,1.4258932,1.1686314,23.16288,2.8794782,1.6654497,1.1447535,0.97933507
23 Malignant,23 Malignant_img.png,1915.6064,0.5636143,-3.6031053,0.048961204,0.52842796,2.0649755,-0.0037933197,-0.0020258806,-0.00037045014,0.00029190237,-2.3676915,0.00021797564,0.0038598662,1.2745657e-05,-0.00055190147,0.18157889,-0.0003467268,-0.00013868004,-3.0720734e-05,2.448987e-05,0.34724918,-0.00012782103,-0.0005415119,-8.653628e-06,7.643183e-05,951.98804,85.367455,40.13846,27.853897,23.433186,99.67425,20.018076,6.9325523,2.4713366,1.677345,50.219112,11.593923,4.313424,1.7404158,1.2443827,26.428928,5.243848,2.366353,1.275945,1.0061246,18.650148,2.7829638,1.5939556,1.0722599,0.90279543
114 Malignant,114 Malignant_img.png,2477.5771,-0.7114093,-4.0369477,-0.067420684,0.5883358,1.1463718,0.0015062153,9.074837e-05,0.00013603557,-1.4963059e-05,-5.138514,0.0006245355,0.0073996913,6.1583625e-05,-0.0010773723,0.10392963,0.000106415755,2.5189991e-05,1.1644058e-05,3.8277417e-06,0.7472087,-0.00010782259,-0.0010638622,-6.2998847e-06,0.00015214205,692.8742,96.73189,45.393906,31.680098,26.767763,133.48897,22.671648,7.487008,2.7173,1.8468871,66.84652,12.925228,4.590455,1.8371509,1.2765014,39.16624,5.880231,2.5347812,1.3456179,1.0364838,30.188269,3.150201,1.7185946,1.1296611,0.931276
11 Benign,11 Benign_img.png,1746.3755,1.091604,-6.4836273,0.089455836,0.93506056,3.5485752,0.009927442,-0.0027014194,0.0008133985,0.0002726835,-10.31413,4.9999162e-05,0.025523767,3.292853e-05,-0.0036437337,0.30247447,-0.0002475242,1.2325233e-05,-3.8159927e-05,1.0009787e-06,1.5585483,4.971346e-05,-0.0034680269,3.3159937e-05,0.00046684212,751.17444,117.34157,49.436028,33.245266,27.8175,191.9788,30.25316,10.191782,4.2125607,2.9335954,86.63203,14.693188,5.533416,2.4525528,1.7476603,50.871758,5.7213626,2.7285707,1.611662,1.2463734,41.494034,3.3470109,1.834992,1.2944026,1.0741881
75 Benign,75 Benign_img.png,1418.1694,-0.7008749,-3.0128698,-0.06899525,0.44642594,-0.4381045,0.0027501448,0.0014182967,0.00026306775,-0.00019811535,-5.850321,0.0017299275,0.0050143218,0.00015574569,-0.00072473707,-0.0259871,0.0003959454,6.8703075e-06,4.2037118e-05,9.130415e-07,0.8586892,-0.00048360045,-0.0007003816,-3.8020025e-05,0.00010453643,951.65283,89.173904,37.732925,24.442654,20.38727,146.30951,24.29195,8.321521,3.1645844,2.1689084,66.04135,12.334703,4.7070894,2.0749233,1.5174931,37.698925,4.871084,2.401207,1.4524772,1.1637055,30.006468,2.7943866,1.6839792,1.1888341,1.0014691
83 Benign,83 Benign_img.png,1446.3357,0.82926846,-3.786975,0.07621861,0.56696045,2.3286664,0.0022369279,-0.008152738,0.00018416267,0.0011946531,-6.365032,0.00063952804,0.009286526,4.1085877e-05,-0.0013971018,0.24860802,-0.00024152189,-0.0009468235,-1.6543258e-05,0.00015363186,0.94719875,-0.00017465024,-0.0014265779,-1.3773555e-05,0.00021505624,783.48083,89.07041,41.424706,26.474169,22.056923,143.07797,27.092302,10.427746,3.5886335,2.3366106,74.00114,15.564473,6.2932034,2.4055104,1.6434982,41.321674,6.715681,3.1428914,1.6179186,1.2058979,30.900854,3.4614193,1.9913383,1.2983655,1.0349904
1 Malignant,1 Malignant_img.png,1066.3844,1.2292565,-7.2161765,0.120942876,1.1259203,2.2097118,-0.00653249,0.0026686874,-0.0010979394,9.548648e-05,-3.4218247,-0.00029942786,0.014644756,-0.00028523375,-0.001965162,0.15832031,-0.0008483535,0.00015409962,-0.00015089956,3.23925e-05,0.5145764,0.00029613427,-0.0020327359,0.00010970349,0.00027695805,728.37256,109.69447,54.586487,35.524128,29.523342,103.06733,25.869509,11.456779,4.5424733,2.9416258,50.461765,14.484652,6.6789327,2.9800277,2.1207116,26.795727,6.017512,3.1729274,1.8494049,1.4613988,18.417751,3.279032,2.0425446,1.3829372,1.1451085
53 Malignant,53 Malignant_img.png,2032.9696,0.00032144474,-7.088645,0.015357751,1.0397477,-3.2059171,-0.0023143932,0.009590769,-6.193404e-05,-0.0013516186,-6.5176234,0.0011812462,0.016861256,1.4109697e-05,-0.0024676677,-0.24046364,0.0002700417,0.00059791445,6.664189e-05,-9.999962e-05,0.9623355,-0.00023279455,-0.0024104149,-2.4543184e-05,0.00036805795,1013.07074,128.76761,60.44988,42.075706,35.265682,140.82776,26.116112,9.62657,3.686397,2.5035686,67.79395,13.397967,5.412148,2.375956,1.7055823,40.199654,5.385781,2.741945,1.6241217,1.2676399,32.039997,3.1886687,1.8905839,1.3090569,1.1079168
92 Benign,92 Benign_img.png,1810.8904,-0.35383388,-3.049635,-0.044491246,0.4572915,-2.317423,0.00416365,0.0016795564,0.00052248547,-0.00035575376,-10.111905,0.0051808977,0.009043557,0.0005382425,-0.0013704074,-0.21885404,0.00031256,0.0004045544,2.9290477e-05,-5.695233e-05,1.4680287,-0.0010285894,-0.0013420987,-9.617205e-05,0.00019356054,940.5542,85.76918,37.96597,25.188812,21.179768,188.7908,23.843378,7.808844,2.913872,1.9802818,89.34199,12.748021,4.596661,1.9072087,1.3480843,56.731567,5.684179,2.529897,1.394197,1.0761238,46.36657,3.2180824,1.7680898,1.1768991,0.9582033
37 Malignant,37 Malignant_img.png,1307.8518,-0.73832345,-6.2820754,-0.07925001,0.95686066,5.4136486,-0.037138,0.020916268,-0.0037729677,-0.0029052293,-10.433564,0.0010289851,0.04346479,7.731723e-05,-0.006131322,0.53489834,-0.0029528195,0.0014165652,-0.00028405915,-0.00023715285,1.5994167,0.00019091771,-0.0067411168,3.8192407e-05,0.00091074966,708.53754,101.78409,46.099247,30.2828,24.717419,167.33102,29.119873,10.348702,4.5303144,3.0775714,80.391914,14.526098,5.6066823,2.7082021,1.9136027,46.909473,5.908946,2.8352718,1.7314643,1.3312322,38.988384,3.8632367,2.0729928,1.4151344,1.1324632
10 Malignant,10 Malignant_img.png,2433.5303,-0.1885027,-3.637814,-0.023083813,0.5375227,-1.4319648,0.0051999222,0.004411203,0.0004771847,-0.00063778117,-5.198865,0.0016109303,0.006033929,0.00014220182,-0.00087890023,-0.11317436,0.00038259564,0.00035425654,3.7459246e-05,-4.3837492e-05,0.76415575,-0.00023607528,-0.00087479525,-1.3467446e-05,0.0001220275,958.1933,96.62068,44.17918,30.257387,25.457552,142.67313,23.816858,7.875626,2.808799,1.8960012,69.82042,13.241106,4.7504344,1.8920076,1.3310516,40.70503,5.9171004,2.5799103,1.372588,1.0631461,31.563566,3.2042038,1.7503332,1.145511,0.9503165
120 Malignant,120 Malignant_img.png,1564.5289,0.3647901,-3.958076,0.02099754,0.57977533,-0.53870547,0.008508679,0.0031115904,0.00076362933,-0.00049829326,-4.6654186,0.0027350017,0.0062824236,0.00024213782,-0.00092942716,-0.09425022,0.0010665151,0.00038238819,9.8387834e-05,-5.0251114e-05,0.7075972,-0.00044312334,-0.0008840621,-2.9782626e-05,0.00012806294,906.0754,91.091934,40.031025,28.037998,23.582186,129.3336,19.77173,6.48205,2.6561775,1.8803447,58.778282,10.71078,3.8954077,1.681254,1.2250794,33.847366,4.826849,2.1890435,1.2401145,0.9842121,26.0633,2.6930306,1.5323738,1.0496612,0.8881613
22 Benign,22 Benign_img.png,1970.005,-0.82631373,-9.677172,-0.08948522,1.4052733,6.137375,0.010375737,-0.011091334,0.00026815527,0.0009317062,-16.07769,0.010211123,0.059789218,0.0005770291,-0.008493168,0.42599207,0.0012368942,-0.002096586,0.00015211696,0.00037324737,2.2182372,0.00092840695,-0.008924784,5.5455625e-05,0.0013002674,759.57654,126.89925,59.4718,41.378086,35.022923,208.2897,29.46813,10.2435875,4.422511,3.2619224,90.09626,14.484586,5.546199,2.542533,1.8533986,56.748142,5.6094146,2.7790582,1.6758444,1.3276567,47.285347,3.7180278,2.0427403,1.3898435,1.155499
81 Malignant,81 Malignant_img.png,1589.7432,0.7895782,-3.4693823,0.071595736,0.50919294,1.9746848,-0.003020809,-0.0013698632,-0.00022492248,0.00015870834,-2.7945757,-0.0012791641,0.0037920054,-0.000107148386,-0.0005557703,0.17633004,-0.00030432356,-0.00012206704,-1.7941667e-05,1.5648799e-05,0.40491128,0.0001678896,-0.00053811434,1.5432051e-05,7.824407e-05,1128.0684,99.95271,55.808926,36.47993,27.984476,116.844986,33.92515,24.378496,15.088389,8.272256,64.29195,26.098793,17.07797,10.860749,6.592032,37.759357,17.428194,10.996796,7.043963,4.5164685,25.387068,9.023911,5.925504,4.0126095,3.4091265
82 Benign,82 Benign_img.png,1609.9066,-0.72554594,-3.706387,-0.06294575,0.5597799,-3.480305,0.020039964,0.010440536,0.001785611,-0.0016246976,-9.341736,0.0041255644,0.015750667,0.00035737304,-0.0023500388,-0.31839967,0.0020186987,0.0011454426,0.00018859259,-0.0001874122,1.4662789,-0.0005465759,-0.0025837654,-2.826633e-05,0.0003604302,911.4974,87.38995,39.837017,26.494432,22.218098,163.69302,23.997309,8.100212,3.1618638,2.2637196,83.111916,12.459981,4.6622057,1.9835967,1.442937,51.842793,5.353418,2.4988828,1.4340075,1.1375614,42.523987,3.099036,1.7378986,1.1728197,0.9787366
