CaseID,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09,Feature__10,Feature__11,Feature__12,Feature__13,Feature__14,Feature__15,Feature__16,Feature__17,Feature__18,Feature__19,Feature__20,Feature__21,Feature__22,Feature__23,Feature__24,Feature__25,Feature__26,Feature__27,Feature__28,Feature__29,Feature__30,Feature__31,Feature__32,Feature__33,Feature__34,Feature__35,Feature__36,Feature__37,Feature__38,Feature__39,Feature__40,Feature__41,Feature__42,Feature__43,Feature__44,Feature__45,Feature__46,Feature__47,Feature__48,Feature__49,Feature__50,Feature__51,Feature__52,Feature__53,Feature__54,Feature__55,Feature__56,Feature__57,Feature__58,Feature__59,Feature__60,Feature__61,Feature__62,Feature__63,Feature__64,Feature__65,Feature__66,Feature__67,Feature__68,Feature__69,Feature__70,Feature__71,Feature__72,Feature__73,Feature__74,Feature__75,Feature__76,Feature__77,Feature__78,Feature__79
119,125.68425256751617,102.945190500886,125.1380943324458,103.28895737776547,110.10150247242298,119.44182909630906,76.18737162419171,114.39225572864486,49.6712248003043,99.4498818159815,122.91352225180677,101.69179992337692,122.75850133130467,101.87461952267122,110.83444275389883,118.6861685923938,76.01911373145683,114.36087068833028,47.58630658044884,97.89266050626775,121.89201217192849,99.08143820527648,122.04632940281476,98.93572275665932,112.74505515405097,116.93400162203933,79.60142639786991,115.88460260131647,46.906485355648535,97.62114701825439,121.79326740205401,96.49163595156308,121.65058957778623,95.66858770308245,115.73670597185242,114.29924147807118,87.33537466717382,118.45527119680273,49.11491061240015,99.56816398520823,122.92499049068087,94.02721781709818,123.19872575123621,92.32916502925053,118.91945606694561,110.74185248028579,98.69971472042602,120.66540346312922,57.74389501711678,105.71086355458314,123.59376188664892,92.1837881305726,124.17957398250286,89.61144586375048,122.25646633701027,106.69546469377205,109.593552681628,120.50714225879516,72.81757322175733,113.78192007482436,124.21960821605172,90.9805929823943,125.00155952833776,87.51550880024185,123.99047166222898,102.80086407029991,116.5022061620388,118.07289210411699,89.0178585013313,118.83249829817274,125.40669456066945,90.27741628602489,125.84203119056676,86.27209094784531,125.06278052491442,99.97762394782497,119.09170787371625,115.22400956762982,98.67628375808292,119.48510596818478
120,123.13563155494757,102.67646071485643,122.73725490196078,103.09077598037779,107.56169630642955,119.3223840958793,72.6971454628363,113.0736748716869,50.78898312813497,100.60224358090755,123.28317373461012,101.34390068329165,123.04346557227542,101.68974330175963,110.13240310077519,118.86984286151943,73.94387596899224,113.70753777140183,48.85231190150479,99.20254078368299,123.8824076607387,98.35263197662475,124.23432740538075,98.54670964875464,114.26513451892384,117.33720478248787,79.52078431372549,116.09906964716411,47.67947104423165,98.47790471565114,124.71243046055632,95.27067659108899,125.26524395804833,94.93197476404471,118.19591427268581,114.52848379849394,88.76158686730506,119.06301532344328,49.22664842681259,99.8576792682005,125.62420428636571,92.90211574311404,125.83164614683082,91.76387888596271,121.58953032375742,110.43774383305238,99.64264477884177,120.83590080677554,57.90655722754218,106.01974334476853,125.30599179206567,91.11926177551707,125.58781577747378,88.95679635685285,123.73017783857729,105.68871081449534,109.4591700866393,120.08643192607471,74.48857273141815,114.67883813471934,125.68963064295485,89.79601941450831,126.0541358869129,86.89089020298907,124.65979024167807,101.24636316404639,114.90296397628819,117.13245695295133,90.18329229366165,119.15639518453976,125.79837665298678,89.00173648434027,125.65610579115368,85.72529198376364,124.2744733242134,98.27295003290551,117.51972640218878,114.33248551591971,98.69603283173734,119.3891581285873
121,127.16560123443183,109.61762109082154,127.14734193026929,110.20113947538236,108.55492486865792,121.80834247480402,63.67741283662148,108.66051321390074,33.37644659980161,84.50206007646503,129.87969800507,108.00175947473618,129.69508431610274,108.71820335451054,114.18876520077887,121.8752185993717,63.647415408354455,108.7349480381385,34.87328704213968,86.36675853343922,127.51645909107609,105.20356673766825,127.38237995517837,105.92602667351798,115.88125941437966,120.61828807499609,64.42378485616665,109.4212810190012,34.04807303721665,86.04516682270743,123.90021676035123,101.9983638367978,124.24187148682906,102.48142115466136,116.37170726330872,118.75028355766577,68.85629523494617,111.97589731605265,32.52735221720122,84.71152770073907,121.9376722142621,99.42686870899637,122.76646827583673,99.46126125655789,116.7381792130497,116.48672791673452,78.54860575333407,116.22716523354832,36.28818105000184,88.77572494825135,121.48249384621037,97.81117217209712,122.63134207722547,97.55478822719896,117.96324258789816,114.29240418587409,89.77276902163929,119.38742094405191,47.272750652118006,98.63199035434378,120.80070906352181,96.83069119031931,122.18182152173114,96.40443981968525,119.60768213380359,112.42347142678236,99.30258275469342,120.51633453138325,63.80904882618759,109.41816755853982,119.98361438700907,96.38354805183651,121.7669091443477,95.81116209269193,120.76665197104964,111.09222622941928,104.22539402623168,120.12832641019844,76.86356956537712,114.9675990860846
122,108.35390946502058,106.56489099767975,107.16951258617925,106.94163070415155,88.24273154828711,116.2379161770365,54.407206990540324,102.20509446145589,42.23967185078296,93.16087352602466,113.06395970284859,105.46496712965249,111.90414729303617,105.90881436143412,94.31750040083374,117.23899701012374,56.37695740473518,103.68622859407769,40.60321468654802,91.89824463290817,117.02057613168725,103.61309643206994,116.46234835123724,103.9691339777074,99.94344236010903,117.07538713210748,61.59444978889423,107.41144392083662,36.76563251563252,88.80767679274123,119.80094596761263,101.79537599652959,119.0391748169526,101.7611569048463,104.67225161669606,116.01184002034982,67.88586927475816,111.1610131504211,36.21754582865694,88.61261161776785,121.24688685799796,100.11172317198464,120.45847362514029,99.55883217891085,109.35940088717867,114.40186900256573,78.5734327400994,115.74766028841478,40.17909251242585,92.53102441586877,122.25271230826786,98.74422312006826,121.50403505959062,97.69632507609268,112.74559082892416,112.3615652986118,89.2275265886377,118.43217166621982,50.275012025012025,100.88968709407663,123.00285928063705,97.93795811607438,121.48097375875153,96.59341625906046,114.64434022767357,110.42202239802673,97.71928277483833,119.12114653293682,66.00757575757575,110.43922134676414,123.31120731120731,97.8176763724436,121.72019133130244,96.23752694628898,115.06811501255946,109.00650806764628,102.23683929239485,118.70267981660304,78.10199882422104,115.24321313674731
123,116.27689632688546,98.81514230219204,114.5759617474462,99.5795253744632,102.17344055640078,115.58417870902964,76.23820908498152,111.27603219364592,57.22038687241904,102.18447497666968,121.55248858943708,99.42470529083967,119.82775483590524,100.01027766757417,106.32384264290371,115.68535416424754,76.54868506846337,111.6904199646357,54.25744403390567,100.3057167306779,123.52206042164747,98.15997992320305,122.09237122364704,98.50585983210723,111.59693544881547,114.8469900664268,79.31634427298414,113.7186986254408,52.27341882199522,99.89393205388963,127.56009563138448,96.3623189221509,125.28113453597044,96.41705334041511,116.5048902412519,113.1327645594294,83.65268419908716,115.74294753559445,51.71658335144534,100.22316158428903,128.21364920669419,94.61881105304765,126.81330145620517,94.13965845286005,120.06889806563791,110.51082527813394,91.91132362529885,118.06711151347078,54.967181047598345,102.50209898597588,127.90773744838079,92.89440822253374,126.70158661160617,91.89694396927894,122.18376439904368,108.21295840070931,101.82992827646164,118.73834736762934,66.76983264507716,109.59133969972854,128.43620951966963,91.66625051738093,127.10986742012606,90.49251478387737,124.12682025646599,106.0806127064288,108.66583351445338,117.50879375272974,79.20810693327537,113.88656645558252,129.46891980004347,91.54234919689276,127.78819821777874,90.07689981739819,123.4338187350576,104.66960998526491,114.45305368398175,116.66327687671875,91.10171701803955,116.31597892910101
124,123.71708152958153,98.96531640954063,122.80591630591631,99.86599230981375,107.56749037999037,118.4064161252782,74.98590067340068,113.59834005820485,49.21320346320346,98.85853762113413,126.20427489177489,97.2407001022544,125.25808682058683,98.23185957758504,113.23695286195286,118.39442363720897,76.41095478595479,114.44874100321987,47.118175805675804,97.4963021540271,128.7865860990861,93.88543703812763,128.00799663299662,94.7597230833546,117.09298340548341,116.85039920737646,78.14559283309283,115.6195229835115,43.00703463203463,94.66018410907755,128.53469215969216,90.5366881109374,128.7066798941799,90.9346114947033,120.47165103415104,114.41687269447063,80.7864959114959,116.91440015199898,38.35813492063492,90.73141026614317,128.70150913900915,87.83080689517854,128.45259139009138,87.63703850642416,122.4516293891294,111.35354380316355,88.45460557960558,119.34842109772242,41.67511423761424,93.9234059201466,127.45069745069745,85.9689186663764,127.05741943241944,85.33247167267452,123.2066798941799,108.24105822550999,99.34574915824916,121.2604726561951,51.7107683982684,102.00753691401583,127.02287758537759,85.01688561132988,126.59415584415585,84.05165035480151,124.09448653198653,105.65884908058618,107.0022546897547,121.05970123684901,67.86258417508418,111.54230853933426,127.12761544011543,84.71198645483341,127.11032948532949,83.49139646906815,124.85879629629629,103.96827337641693,110.47781385281385,119.97694128036356,81.60338504088504,116.62267806806724
125,115.73362337622265,110.13613863027102,115.58809281372459,110.76293947850294,95.65478725045512,118.7941982992524,59.038060415316735,105.22547805906481,35.141334197290874,85.9307080417174,116.76113116726835,108.98935687897443,117.01630719861767,109.62764037472854,99.14449689900954,119.08422424683474,58.89050880928137,105.24744487509258,34.60708445184979,85.58470011266968,118.2666388966028,107.43297504893432,118.48293683853251,107.85632045636508,103.24763183066432,118.92458402626465,60.80400506032275,106.65026067947747,35.35550310099047,86.72791692222572,118.36324786324786,105.90056319010151,118.2525995865346,105.85549871620775,106.55915023604554,117.85047798718014,67.4762411675769,110.40816393421717,37.65759511246876,89.2230227933496,117.95376284365454,104.48891426443282,118.26133172884076,103.84477145873812,108.94839396463945,115.74784510114438,79.5657841957481,115.35561933150332,45.49298034496591,96.374416524724,118.25716621926009,103.30716213091789,118.88742324662903,102.02063908028462,111.57480946650622,112.98123287886025,92.93288901231139,118.21348706462373,60.500833101916136,106.88436188527486,118.62504242648647,102.48122605850408,119.4165509580672,100.56187922689466,113.6497577833318,110.12412476283767,101.84172606374773,117.7235150419153,77.56103242926348,114.65894373586787,118.69733715943102,102.06186630811995,119.84894628035423,99.76110546692385,115.29116911968897,108.13754392047636,106.30047209108581,116.07458878171184,87.95397883304021,116.96792089623933
126,123.4630155210643,108.01795626677426,122.24940133037694,108.75690917561592,101.00235033259423,119.2830937174422,61.174478935698446,105.79310415843716,43.52057649667406,93.40200858941327,125.41640798226165,106.28056475549552,125.15809312638581,107.064697765753,107.35674057649668,119.61188134823566,63.328447893569844,107.32636838336879,42.40620842572062,92.62209898765495,126.83980044345898,103.7541379569867,126.68064301552107,104.34521496910125,112.55175166297117,118.74314378261832,67.75028824833703,110.06568163488942,40.914035476718404,91.78865917847067,128.37028824833703,101.51398822119656,128.60541019955653,101.72913950480597,116.33871396895788,116.8821687444591,77.05804878048781,114.45929107445106,43.38281596452328,94.28807366538636,129.9089135254989,99.63633606163123,130.26361419068735,99.11498159357448,120.51011086474502,114.19001556120384,91.34960088691795,118.65362573967592,52.103370288248335,101.40488253285177,131.23760532150777,98.12931553873916,130.68124168514413,96.88324556488335,123.3069401330377,110.71160554116248,104.52294900221729,119.4968458561727,69.31392461197339,111.50594979356306,132.7870509977827,97.08286752632965,131.18977827050998,95.04511435354557,124.979977827051,106.96048557735737,111.60660753880266,117.21863140456027,87.0220842572062,117.5562532705823,132.90671840354767,96.55534682981698,131.48525498891354,93.87257263678988,125.49527716186253,104.1802812323448,116.19926829268293,114.82005300262968,97.5109090909091,118.66051705058577
127,119.71709642131583,110.21481047261966,119.19873417721519,110.71142442548356,97.77976246288483,119.68397133978158,58.79960931395531,105.90106244601793,35.829270198468514,87.52988691262362,121.26743241131427,109.54890917303753,120.95360212533208,110.04668824388843,101.39715580559462,120.06723234330411,58.58945147679325,105.85804178901135,35.25999374902329,87.0851495768622,121.18712298796687,108.19571159690071,120.87976246288483,108.4960292170833,104.04988279418659,119.47046266027192,60.43206751054852,107.11452701259465,35.16490076574465,87.26154917713325,120.84939834349117,106.62867259135366,120.74810126582278,106.49161522784334,106.9730114080325,118.18384834461816,68.40271917487108,111.45962220131813,36.56716674480388,88.87838271397092,119.90689170182841,105.18991682062844,120.2586966713549,104.39683203711634,109.38073136427566,116.01210250181346,80.7377246444757,116.22630462617282,44.562244100640726,96.3046435330197,119.15194561650257,104.05007867469791,119.53122362869199,102.59005269033001,111.3228942022191,113.1677666256237,92.52500390686045,118.33722407275859,59.62062822315987,106.98981337115094,118.07565244569464,103.24105287479043,119.10248476324426,101.147609670714,113.55405532114393,110.35685516749945,101.18070010939209,117.79753327698393,76.55042975464916,114.72976264544631,117.85503984997656,102.78536295799493,119.14553836536959,100.22410687407546,115.18134083450539,108.40082947094261,106.5883731833099,116.32376691380739,88.20986091576809,117.40142219359855
128,115.98529411764706,107.689451149911,115.24199428515125,108.38168539581733,96.3871810030545,118.93283201501296,59.80820770519263,106.12045866186877,42.91238053010149,94.03335437276074,122.88259927086412,105.78037760491392,120.87602226820377,106.50742294081498,103.18590501527244,119.58227083827497,62.26076460735048,107.75576525164054,42.5238447137649,93.90705472720148,127.73017046014385,102.79875895661154,126.23100798108187,103.40508868487339,111.76229185141393,119.34636952880278,70.23236279436398,112.37743667115568,40.029411764705884,92.05247185276014,131.48935855749335,99.89213618146361,130.3936594738398,99.9151926236205,118.69024041777514,117.63894745010901,81.22149965513843,117.14895551384801,41.71854369888659,93.81392812721771,133.9481722337176,97.47441245635791,132.52029756626268,96.72703896976809,124.03224455611391,114.53247302781288,96.78938811705586,121.09361459476386,51.26342496797714,101.62579820454168,135.41307025322692,95.63660150984369,132.8480145827175,94.24872835524275,126.37348507242093,110.4499318137505,109.43573258449108,121.22563824609075,70.27497783032811,112.8910629472979,135.87619469898513,94.55889833106932,131.76386836141492,92.52771279082671,126.90011331165633,106.37902515900234,116.5027096265642,118.61345022380888,89.85572470194107,119.34240349241513,135.33555030052221,94.24985911287865,130.70420731106512,91.47293784233625,127.20974972903734,103.3948406723912,119.43772785496108,115.63669612876335,98.81931717410582,119.67028508784053
129,123.8746382802811,111.4704314958924,124.1732711273844,112.12236345024021,101.00528553711688,120.75294842876473,58.64815744404417,105.54042140528557,32.48457154668399,83.48018089542991,123.00327762357527,110.01244656611408,123.18837477115692,110.70152539976841,104.04266816275911,120.74549509792807,58.49740152365204,105.53122114675426,34.24405007972598,85.6487612124831,120.64594283352035,107.98683828406948,121.10889978149176,108.4304224389709,106.12587846217446,119.80101853659605,60.87735486919034,107.22161570463285,35.594209531683696,87.5855502045437,119.3148880883482,106.00324442906246,119.6107157621213,105.87784794072014,107.82169432469144,118.19785044190516,68.77995629835233,111.64803708862017,36.14315242426032,88.4134935702886,118.63407252111261,104.387832648366,119.48429102935097,103.60803723988417,109.99123014232563,115.96928646379556,81.43345833579401,116.58885798728141,44.57644835528259,96.30276803712896,118.51446878875568,103.14024924490093,119.45713990432883,101.62283688740426,112.28249571841965,113.12264003514632,94.44888678911002,118.93322360092141,60.435746766668636,107.49857991848435,118.35959369278923,102.33338786599228,119.24620563396917,100.29533665302837,115.13107541487037,110.39052325292515,103.817471800626,118.20860123956288,78.19983168960019,115.38976149207176,118.26408492293156,102.09352624837457,119.15648437961377,99.64278906887536,117.34784149294278,108.5277063670322,108.02437547983229,116.2740228514863,89.67268056457804,117.76472052405178
130,123.62574956645285,109.55849620320674,121.96218215248324,110.04789245481058,100.53162282442908,120.13330816042662,60.38404964376006,106.69667607470716,41.725851946261045,93.15257879229678,127.7464532709304,107.02786125577065,125.81320908464095,107.66733269940123,106.20104051315268,120.29534040127173,63.12964626731577,108.46821391846528,40.41946469986001,92.15258594230745,128.25047533482376,104.04672272314497,126.39877979983703,104.42442171333705,111.1676730532166,119.35244562641037,69.3109838908506,112.01256258473344,39.66018261214768,91.78164749984016,128.01224378930652,101.21768172268517,125.68726102672322,100.91969952874985,115.91755291364576,117.44038937608353,80.21994943691105,116.73355326822512,42.7428804245628,94.73835398204639,128.06890787906647,98.86875686806763,125.84340068113913,97.65108511654968,119.63864106475,114.33834823874086,94.83247320365224,120.47890088298874,53.920582520214786,103.540308768514,128.15290110946282,97.11317449603989,125.93232485739955,94.92188065683119,122.17189360857483,110.29781487130562,107.47368421052632,120.68607668338079,72.94181066003635,114.11644154590623,128.0909090909091,95.94873519061885,126.38636885982324,92.84186795713971,123.13378324732037,106.04435330544038,114.54071164413614,117.85828087163218,92.49148576084913,119.84297929973842,127.99571676312655,95.3294043230947,126.82060550343704,91.53281416524496,124.47332901527339,102.88760266824544,117.76504878711268,114.62305056966022,101.88637930674244,119.7679512003836
131,124.52342342342342,105.30586172083821,125.21443488943488,105.32292151933014,111.30653153153153,119.280776501676,76.723361998362,114.47386976067696,50.06887796887797,99.6914139525474,127.135647010647,104.76368070476856,127.37848075348076,104.60967883266059,115.02577805077804,119.05022757653363,78.46447583947584,115.2973466310627,50.6948402948403,100.28799049775854,128.51214168714168,103.19169906904497,128.67438574938575,102.61981119752888,118.18028255528256,117.60377469157011,83.10743243243243,117.00040453863254,53.19563882063882,102.30459267327551,129.36818181818182,101.63231324589347,129.3023751023751,100.25990452138556,120.1234438984439,114.97116513092745,92.5753276003276,119.42291906012807,56.44367321867322,104.65413602354694,129.60432022932022,100.33065282026492,128.77268632268633,98.11006918216627,121.25692055692056,111.4195506204351,103.15006142506142,120.24732559202944,66.99486076986076,110.89949849103063,129.67407862407862,99.21974325995001,128.73288288288288,96.20226814474537,123.06218263718263,107.49623025896314,109.91357493857494,118.42435566182846,82.78966011466011,117.23652899205779,129.5563267813268,98.45886312666121,129.3511670761671,94.57280930531351,123.43069205569205,103.92401536875214,114.59957002457003,115.30846443133343,95.58931203931203,119.54082385183807,128.91611384111386,98.06996338029346,129.1493447993448,93.46629320991165,124.19242424242424,101.51390124372179,117.64494266994267,112.5133443674398,103.23730548730549,119.15612832013687
132,122.20465443121694,103.13083131579293,121.19696593915344,103.11857592971943,109.10703951719577,118.60552672880449,78.52120535714286,114.95999996664138,55.71575314153439,103.57756493336943,124.81533151455027,101.13360272806538,123.95885003306879,101.06771991375457,112.63117972883597,117.86951120837159,80.73633845899471,115.87724750230099,55.53931051587302,103.61402900317428,124.79633763227513,98.07764662082617,123.85158316798942,97.60133932086035,114.87789351851852,115.51836697766757,88.0961681547619,118.4016548668046,56.613570601851855,104.68762585177056,124.71440972222223,95.13200238446242,123.7512607473545,93.9857654301255,118.22443369708995,112.01719056110147,98.29183201058201,120.49655888774002,60.67204034391534,107.41337217418072,125.4879298941799,92.66078490747685,124.76928323412699,90.49629401759016,120.84230324074075,107.38908013940312,108.11073908730158,120.43140242710058,71.4464699074074,113.14721431866612,126.138103505291,90.67622881474881,125.52442956349206,87.68197407751657,122.80592757936508,102.56276727642539,115.57785631613757,117.96110139937808,88.44365906084656,119.09442206099533,126.67297040343915,89.45172484789404,125.96190889550265,85.94440085304986,124.70649388227513,98.4383098059852,118.90951554232804,114.10961399757986,100.75613839285714,120.56208776896246,127.01304150132275,89.01958654373722,126.19157159391534,85.16201555319333,125.39114169973546,95.73362141854943,120.83008845899471,110.94535026599189,106.7213955026455,119.64458503450552
133,118.63358145333541,111.36186069208645,117.38423918523748,111.71681284590535,92.53321660692842,118.52292457819729,55.87630515093458,103.9545018498183,38.08671977412524,89.83942678566544,119.24419958381841,111.18101839212011,118.12818667668925,111.4643075142861,94.659629470056,118.81467445606097,56.305760539752676,104.32456032141533,36.563183514075924,88.42875342869978,119.01160541586073,110.36464084872931,118.18190526827212,110.42025458331779,98.31373124203617,118.84969719584973,59.947555620743074,106.75239990215216,36.69515157626481,88.73769765071044,118.79059832977349,109.2554332792778,118.11233235857618,108.7906386544188,102.79931614216176,118.2604673029632,69.65936821069421,111.96943708414511,40.14391724036778,92.14880586623782,118.72559975065774,108.04314576424011,118.57610439374078,106.82069042957151,107.262671079047,116.68514930818061,83.00606396729216,116.86325172403603,48.98761538955146,99.62328394714675,118.9928084923043,106.98778688890246,118.99029215213545,104.92698432247606,110.56286266924565,114.16790209557611,94.62142601776564,118.67857673406283,64.66272791441693,109.60085506007388,118.88575632293491,106.1367670810205,119.48760163905874,103.41975517102236,113.07670024842557,111.462265983153,102.07714943118795,117.88296899811479,79.49720406647904,115.63660158475473,118.90999385811325,105.60234743019176,119.64709360418749,102.48880267455752,114.74366789809969,109.47345636716581,106.13119345109867,116.40797719411891,88.4792642569692,117.51100089715897
134,115.01824307144673,111.55413523861966,114.39494024917366,111.9179433607494,92.13819391473854,118.38974956011985,57.240363590134756,104.68645506767744,34.499936435291126,85.87681637856201,114.19300364437665,110.91486444971599,113.77284939401645,111.23974937888306,93.91654801254343,118.47811646005381,56.660886515806425,104.36423706127368,34.432053563861345,85.97640867801326,113.32932028137978,109.69962132158376,113.27242986693787,109.83655718443495,97.07998559199932,118.25204499243733,60.015806424273244,106.62714988839205,36.26994236799729,88.20681111119308,112.96368760064412,108.27631321948085,113.25807695567421,108.0007268689328,100.96751843376558,117.39399652302967,69.79664378337148,111.90682599286073,39.772086617509956,91.75164240002788,113.23937621832359,106.98284078871278,114.0103610475464,106.07998035764105,105.00093228239682,115.63079880882788,82.46095431816255,116.4734165925773,48.85398338842275,99.49185756437745,113.88125264852954,105.9150704395088,114.92798118484617,104.21812103271732,108.40341554369014,113.08129705017767,93.46642088312569,118.0428389122156,64.91375116535299,109.68108241884278,114.83541401813713,105.1252898820346,115.48967709127892,102.64609787017085,110.7743664717349,110.3936582467261,100.57829053309602,117.04875086729115,80.01367488770235,115.5992011140564,115.90695397915077,104.66850136267726,115.92517586236121,101.61097109829619,111.92571404356302,108.37512315230718,104.21316637003136,115.34832187474147,88.66679379608442,117.03967192273211
135,119.34013479745187,107.7393209318166,119.23706138035406,107.4685588615931,105.60154682715658,119.2783140495938,74.59572202864886,114.079043983291,49.59682627670433,99.80894987153813,119.12682134938233,107.33166172361499,119.18455460528631,106.95686033613119,107.53068137824235,119.03773956524059,75.97854415232464,114.67084719885568,50.33865220145708,100.47478367750395,119.44307623271038,106.23675008038575,119.85650494491958,105.4964304797567,110.6606043008482,117.8864806638897,82.97132914510964,117.25312106447156,53.32449055010031,102.83376188252093,120.56966441417661,104.80833905458906,121.29078238834336,103.35650092397366,113.82473691620034,115.69704561685673,92.50480413895048,119.49266042013636,58.740360926336535,106.47147021215271,121.37626702565727,103.26386275515803,122.09102347516982,100.9091207773442,116.16385985288424,112.5088438996515,101.57591595396474,119.92878133626701,70.47227501495794,112.78898841574258,121.8213405835357,101.9254386491557,122.2645707950586,98.62737764322287,117.6189332347869,108.78769472700483,108.41566800408263,118.42569716696094,84.83288459507972,117.94989628864055,122.06644405729772,100.92372606393683,122.43283444198079,96.80601320450182,118.9284966388625,105.32428514807049,112.52960792594939,115.80571558017583,95.8067477915039,119.72108970467401,122.30350983704642,100.30552757520356,122.47533259423503,95.63939242647753,120.10390930208004,102.85137456159235,114.91704061521135,113.38621051983789,101.65951765037131,119.4489188855755
136,118.48025582834744,94.8387478174211,119.5938518671343,94.88226082893163,114.25079430575614,114.76706734578178,89.31145038167939,118.2232000620341,67.19001444192284,110.64423682181267,118.01250257891479,94.19595595834943,118.86271920775738,94.02120797826822,112.41481328656901,113.60673318026669,91.2595832473695,118.77640077008759,67.24035485867547,110.72419242904084,120.72362285950072,92.63037657801603,122.08132865690118,92.26605100239487,115.43065813905508,111.1974536767289,95.6115535382711,119.50375612108618,68.07485042294202,111.29282479147214,124.57152878068909,90.4579798664144,125.08805446668042,89.49789473748213,119.09770992366413,107.37989007811271,102.50938724984526,119.795772608653,71.45046420466268,113.02119354855527,125.73468124613163,88.72500080886805,126.15952135341448,87.17662122517706,121.19591499896843,102.60584883126074,109.81869197441716,118.56110214797789,81.54990715906746,117.0361001877394,127.67551062512895,87.2006364018178,127.49651330720033,85.2199412874831,122.88632143593976,97.78749603436405,115.64415102125025,115.55748302002402,93.27497421085208,119.88900333373903,128.546069733856,85.95723679350826,127.90670517846091,83.92340325192937,124.06717557251909,94.03395842371962,118.6223643490819,111.53114785364855,103.78011140911904,120.36195758656687,128.4673818857025,85.16791287903476,126.92366412213741,83.17331198055646,125.84910253765216,91.7808818495187,121.64510006189396,108.36711449630609,109.77400453889004,119.05073845079748
137,120.7862462006079,105.36889522695832,119.13936170212766,106.09604183000322,97.06003039513678,117.93486900167755,65.11504559270517,108.78185688621014,48.91990881458967,98.8008410864188,116.88381458966565,104.37276374122139,115.66170212765958,104.98372861979284,93.6290273556231,115.4094642833352,64.82188449848024,108.63102565029331,47.951519756838906,98.20224272598738,116.65364741641338,101.51415720398889,115.62044072948328,102.17770484000464,97.73495440729484,113.8882295892762,68.12515197568389,110.50188794639912,45.349924012158056,96.52498125393889,118.5741641337386,99.34000425291929,116.63138297872341,99.48310972970047,103.59338905775076,112.38017976636165,75.7565349544073,113.95617123198568,46.02636778115502,97.34663249404987,117.15037993920973,97.62011827618763,116.64300911854103,97.26894798136317,109.6734802431611,110.6474493628384,89.64711246200608,118.03535647931987,54.27287234042553,103.58515692518262,116.26876899696049,95.89121969975096,115.99924012158054,95.4372229544555,113.76117021276596,108.5089327062526,101.58715805471125,118.65159081216606,68.51003039513678,111.62610553712376,114.37158054711246,94.66014998280062,113.62044072948328,94.20749470918025,116.25281155015197,106.51705055513172,106.11329787234042,116.24675439887763,80.97636778115502,115.66281621809142,111.97044072948329,93.64171984024313,111.86086626139817,93.27464196281937,116.93449848024316,104.90377177514264,107.44673252279635,113.85013300684446,90.85144376899696,116.99773416757755
138,121.81751581751581,103.91643136761938,117.82783882783883,105.03598375851165,88.07625707625708,114.44911785795779,54.30891330891331,100.1453695822131,57.11965811965812,103.25702391586593,126.87024087024086,100.68404916799302,122.78954378954379,101.94198538578773,92.6021756021756,113.86201062893726,60.54567654567654,104.60254947704964,53.146631146631144,100.95177833792671,126.44599844599844,99.48395206585734,122.3973803973804,100.39560851081036,95.58774558774559,112.45484726129952,67.80408480408481,109.51533668798797,43.05139305139305,93.79509435613696,121.51459651459652,97.75136734604685,119.002664002664,98.23724849292192,100.88566988566988,111.63528231287046,75.26018426018426,113.34464211080444,41.686868686868685,93.3018557217115,119.08436008436009,96.68202588277416,116.66067266067266,97.01279774109626,109.54234654234654,111.56472456475618,88.13797313797313,117.36735096067946,52.27972027972028,102.06597862219982,117.34776334776335,96.10977500162895,117.2010212010212,96.14679003337753,114.40803640803641,110.15670029078952,97.68964368964369,117.84562026077658,66.6033966033966,110.478450660711,115.75102675102676,95.68595063636266,116.43401043401043,95.45256081595141,118.70251970251971,108.52139610442964,103.57120657120657,116.61495384566574,80.52458652458652,114.94795706878068,114.43911643911643,95.76661193855446,115.17671217671217,95.34555731450276,117.90465090465091,107.0950465470187,108.22599622599623,115.25481278206468,90.59085359085358,116.64409556950713
139,124.88208760337119,95.24640341780442,123.21995805800657,94.8568272769502,117.26344320025323,114.41774205392598,93.32572310370752,119.11749489729452,68.9956475289835,111.29898327249411,119.8441815376093,92.6292442153318,120.24160170933408,92.33947429906408,116.02722272781229,112.27199861303846,94.4922249040478,119.21493562188067,70.49863490681756,112.14130967353088,121.33070866141732,90.31342084522468,121.60629921259843,89.83356031255008,117.89835001780557,107.95857064610689,100.50623194713727,119.85622087041838,72.93866972658569,113.5381535654107,121.64167293158707,88.34466863821565,122.85063110829739,87.55715559158372,120.2423930677007,102.50375306416558,107.34562576662842,119.4151507808779,76.2452419578206,115.0650032430666,122.03315791556206,86.96796619521892,123.87508408182646,85.45705880982102,120.79646262810114,97.65312260668142,112.73449926799351,117.00815603167375,85.90531397143197,118.37913469598763,122.3442408894868,85.44116397877602,123.99224468800696,83.8196731355867,122.42563209749535,93.82002360712454,116.43841253511653,112.57311852729791,96.9963993194318,120.29842452580867,121.9279863886361,84.60861756951934,124.87579630435643,82.43209577863524,123.18885767419776,90.9817561830384,118.73580500929846,107.80513887103072,106.57998654690776,119.64648176254893,122.15981482214221,84.37979877610634,124.83100542080481,81.94317362007706,124.92628496814783,89.54121396371958,120.59324179954892,104.9166039712194,112.91342539468998,117.85975780218703
