CaseID,Feature__INTENSITY-BASED_MeanIntensity(IBSI:Q4LE)[],Feature__INTENSITY-BASED_IntensityVariance(IBSI:ECT3)[],Feature__INTENSITY-BASED_IntensitySkewness(IBSI:KE2A)[],Feature__INTENSITY-BASED_IntensityKurtosis(IBSI:IPH6)[],Feature__INTENSITY-BASED_MedianIntensity(IBSI:Y12H)[],Feature__INTENSITY-BASED_MinimumIntensity(IBSI:1GSF)[],Feature__INTENSITY-BASED_10thIntensityPercentile(IBSI:QG58)[],Feature__INTENSITY-BASED_25thIntensityPercentile(IBSI:No)[],Feature__INTENSITY-BASED_50thIntensityPercentile(IBSI:Y12H)[],Feature__INTENSITY-BASED_75thIntensityPercentile(IBSI:No)[],Feature__INTENSITY-BASED_90thIntensityPercentile(IBSI:8DWT)[],Feature__INTENSITY-BASED_StandardDeviation(IBSI:No)[],Feature__INTENSITY-BASED_MaximumIntensity(IBSI:84IY)[],Feature__INTENSITY-BASED_IntensityInterquartileRange(IBSI:SALO)[],Feature__INTENSITY-BASED_IntensityRange(IBSI:2OJQ)[],Feature__INTENSITY-BASED_IntensityBasedMeanAbsoluteDeviation(IBSI:4FUA)[],Feature__INTENSITY-BASED_IntensityBasedRobustMeanAbsoluteDeviation(IBSI:1128)[],Feature__INTENSITY-BASED_IntensityBasedMedianAbsoluteDeviation(IBSI:N72L)[],Feature__INTENSITY-BASED_IntensityBasedCoefficientOfVariation(IBSI:7TET)[],Feature__INTENSITY-BASED_IntensityBasedQuartileCoefficientOfDispersion(IBSI:9S40)[],Feature__INTENSITY-BASED_AreaUnderCurveCIVH(IBSI:No)[],Feature__INTENSITY-BASED_IntensityBasedEnergy(IBSI:N8CA)[],Feature__INTENSITY-BASED_RootMeanSquareIntensity(IBSI:5ZWQ)[]
252,103.6082766,3866.866394,0.50510184,-0.492426566,101,0,28,50,101,142,199,62.18413298,254,92,254,50.77783723,38.23090191,50.71201814,0.600184995,0.479166667,410.0006732,51500000.0,120.8368379
253,104.6857617,669.397393,1.26043829,2.05231987,99,46,79,88,99,115,137,25.87271522,219,27,173,19.23951427,11.93765219,18.55339367,0.247146458,0.133004926,285.645946,385000000.0,107.8355512
254,108.719872,1070.183056,0.947037292,0.690085878,104,50,71,85,104,126,154,32.71365243,228,41,178,25.51357952,17.69927869,25.07866051,0.300898556,0.194312796,305.0814659,427000000.0,113.5349885
255,153.5428571,2280.897726,-0.19912809,-1.137851704,163,64,83,112,163,192,209,47.75874502,246,80,182,41.64528113,34.40931543,41.10845481,0.311045046,0.263157895,437.023852,44300000.0,160.7989636
256,99.54895992,2757.062756,0.545699219,-0.438995301,92,0,38,56,92,140,169,52.50773996,251,84,251,43.89845573,33.1382139,43.47691527,0.52745644,0.428571429,394.1733099,74900000.0,112.5480261
257,103.7941092,2932.560626,0.209727231,-0.702261932,102,13,28,59,102,148,168,54.15312204,249,89,236,45.45386238,36.14727303,45.4487069,0.521735987,0.429951691,386.163371,95400000.0,117.0716777
258,88.84798453,1526.581086,0.517729282,-0.204255423,86,13,38,59,86,113,143,39.07148687,218,54,205,32.00605238,25.24516098,31.90822549,0.439756592,0.313953488,287.6899845,63300000.0,97.05949434
259,83.23844884,2538.070087,0.118912966,-0.772605655,81,0,13,46,81,121,153,50.37926247,227,75,227,42.10267259,32.36846776,42.0849835,0.605240285,0.449101796,298.59261,80300000.0,97.29701667
260,75.34500335,2851.619672,0.126449508,-0.810253531,81,0,0,28,81,113,145,53.40055872,242,85,242,45.02320641,40.12053342,44.85606975,0.708747181,0.602836879,287.5702758,63600000.0,92.34981972
261,77.81474359,2576.256834,-0.018247979,-0.691270652,85,0,0,38,85,114,140,50.75684027,242,76,242,42.50694453,38.64755229,42.08166667,0.652277935,0.5,295.4266386,135000000.0,92.90528055
262,80.71665754,1822.251226,0.189293687,-0.918659223,79,0,22,46,79,114,140,42.68783464,190,68,190,36.1993156,28.99164759,36.15891261,0.528860287,0.425,242.0790572,45700000.0,91.3095287
263,90.73184584,2931.346552,-0.341576152,-1.023228134,102,0,0,50,102,133,155,54.14191123,204,83,204,46.19133031,43.38185032,45.46511156,0.596724455,0.453551913,292.3621228,220000000.0,105.6580068
264,73.52254178,2965.52388,0.254656439,-1.005598434,71,0,0,22,71,118,146,54.45662384,239,96,239,47.51713971,41.6734464,47.4871745,0.740679287,0.685714286,278.1209526,43100000.0,91.49365021
265,68.4375,2627.334369,-0.06057485,-1.302739064,75,0,0,0,75,110,134,51.25752987,187,110,187,44.92912595,41.59484167,44.55519991,0.748968473,1.0,202.8568489,130000000.0,85.50453658
266,131.7762329,986.8349063,0.284341178,-0.757708533,130,61,93,106,130,155,176,31.41392854,220,49,159,26.31396577,20.03980118,26.26757243,0.238388425,0.187739464,329.8514123,693000000.0,135.4688542
267,135.8174094,842.6247926,0.29924726,-0.3117147,134,71,99,113,134,157,173,29.02800015,242,44,171,24.21988482,18.32760992,24.18411807,0.213728124,0.162962963,363.5011608,1010000000.0,138.8848209
268,136.6693037,1017.226575,0.208642348,-0.556487213,135,42,96,112,135,159,180,31.89398964,234,47,192,26.42017309,19.91312456,26.37260628,0.233366153,0.173431734,412.9580015,1110000000.0,140.3414592
269,120.6370806,1164.416917,-0.046244911,-0.32672312,122,13,73,95,122,148,161,34.1235537,242,53,229,28.21574327,21.58743966,28.18026144,0.282861236,0.218106996,431.8987085,361000000.0,125.3703399
270,138.2852997,918.0151295,-0.498458718,-0.085149115,142,28,96,119,142,161,173,30.29876449,213,42,185,24.7098683,18.08660573,24.61023291,0.219103293,0.15,402.5743306,525000000.0,141.5656712
271,115.3983951,4551.571281,-0.180337322,-0.910059018,128,0,13,61,128,165,196,67.46533392,254,104,254,57.26105902,45.52735006,56.63049383,0.584629742,0.460176991,460.581767,145000000.0,133.6725883
272,129.0749396,2276.131639,0.118932919,-1.007201194,129,13,66,86,129,170,190,47.7088214,250,84,237,41.36834513,34.41886374,41.36798281,0.369621102,0.328125,481.5589305,141000000.0,137.6098531
273,126.4592654,2431.844032,0.190273822,-0.966076732,126,22,64,83,126,168,189,49.31373067,249,85,227,42.64496816,34.67862667,42.64319249,0.389957434,0.338645418,451.224994,133000000.0,135.7342618
274,121.2674103,2917.935124,-0.258913112,-0.74059158,127,0,38,85,127,162,191,54.01791485,242,77,242,44.73333116,33.4056129,44.54386494,0.445444615,0.311740891,458.9995195,117000000.0,132.7543594
275,116.9507212,1530.975536,0.068639756,-0.295835161,121,42,61,88,121,145,163,39.12768248,242,57,200,32.01415053,24.2548004,31.796875,0.334565551,0.244635193,364.9451623,38000000.0,123.3225313
276,88.80486804,3861.677635,0.354662672,-0.638262098,86,0,0,38,86,131,178,62.14239805,252,93,252,51.56349339,43.61903858,51.52194722,0.699763419,0.550295858,353.0617821,85900000.0,108.3881092
277,95.29162924,3085.860318,0.071376126,-0.543602095,96,0,13,59,96,131,171,55.55052041,254,72,254,44.25453685,33.00768615,44.23585137,0.582952782,0.378947368,381.6615124,149000000.0,110.3012009
278,107.2426331,2190.207222,0.198704072,-0.746893346,106,0,46,69,106,144,169,46.79964981,243,75,243,39.66383831,30.99779256,39.65163257,0.436390346,0.352112676,410.8446054,912000000.0,117.0093568
279,100.9824074,2201.958579,0.796626241,-0.274455674,86,0,53,64,86,135,173,46.92503148,246,71,246,39.19660177,29.31137763,37.55611111,0.464685213,0.35678392,391.8849935,536000000.0,111.3526164
280,121.3319328,1342.724321,0.718949013,0.254248904,115,42,77,95,115,141,173,36.64320293,242,46,200,28.97015571,20.19715835,28.53711485,0.302007906,0.194915254,379.2738971,138000000.0,126.7444761
281,126.3747149,1333.206607,0.323868038,-0.783526492,127,61,81,93,127,154,178,36.51310186,242,61,181,30.86139929,24.4149671,30.85467579,0.288927274,0.246963563,358.8880488,106000000.0,131.5438146
