CaseID,Feature__GLCM_JointMaximum(IBSI:GYBY),Feature__GLCM_JointAverage(IBSI:60VM),Feature__GLCM_JointVariance(IBSI:UR99),Feature__GLCM_JointEntropyLog2(IBSI:TU9B),Feature__GLCM_JointEntropyLog10(IBSI:No),Feature__GLCM_DifferenceAverage(IBSI:TF7R),Feature__GLCM_DifferenceVariance(IBSI:D3YU),Feature__GLCM_DifferenceEntropy(IBSI:NTRS),Feature__GLCM_SumAverage(IBSI:ZGXS),Feature__GLCM_SumVariance(IBSI:OEEB),Feature__GLCM_SumEntropy(IBSI:P6QZ),Feature__GLCM_AngularSecondMoment(IBSI:8ZQL),Feature__GLCM_Contrast(IBSI:ACUI),Feature__GLCM_Dissimilarity(IBSI:8S9J),Feature__GLCM_InverseDifference(IBSI:IB1Z),Feature__GLCM_NormalisedInverseDifference(IBSI:NDRX),Feature__GLCM_InverseDifferenceMoment(IBSI:WF0Z),Feature__GLCM_NormalisedInverseDifferenceMoment(IBSI:1QCO),Feature__GLCM_InverseVariance(IBSI:E8JP),Feature__GLCM_Correlation(IBSI:NI2N),Feature__GLCM_Autocorrelation(IBSI:QWB0),Feature__GLCM_ClusterTendency(IBSI:DG8W),Feature__GLCM_ClusterShade(IBSI:7NFM),Feature__GLCM_ClusterProminence(IBSI:AE86)
179,0.023308856,32.0881453,311.6589805,9.181372233,2.763868444,2.439641745,9.156125461,9.065601028,64.17629061,1231.527945,9.015243887,0.003900803,15.1079773,2.439641745,0.508237471,0.965131029,0.448991596,0.996392637,0.30584409,0.975762006,1333.754061,1231.527945,-1365.699024,2716113.846
180,0.02648437,27.99284293,197.2017525,8.425306654,2.536270025,1.459464664,5.492647277,8.389498856,55.98568586,781.1843256,8.414677194,0.005410237,7.622684383,1.459464664,0.60034697,0.978749964,0.557573805,0.998269052,0.375542325,0.980672879,976.9896656,781.1843256,6690.247446,1184592.703
181,0.020920226,28.51839264,214.5267986,8.851280303,2.664500871,1.707103638,3.814863746,8.835017786,57.03678528,851.3781279,8.832835109,0.00373003,6.729066575,1.707103638,0.544769031,0.97483327,0.491155096,0.998375519,0.37097316,0.98431649,1024.460984,851.3781279,8157.605943,1491569.149
182,0.343682245,16.49468176,256.4509525,6.280293257,1.890556652,0.92495431,2.06307962,6.27653607,32.98936351,1022.88519,6.27398763,0.121065861,2.918620095,0.92495431,0.730457304,0.986215421,0.697001647,0.999291642,0.221204995,0.994309594,527.0661687,1022.88519,25240.80866,2633829.332
183,0.025867389,26.29328374,150.3016184,8.098769283,2.437972482,1.219418541,2.123961922,8.084834696,52.58656747,597.5955299,8.084506685,0.00680149,3.6109435,1.219418541,0.614402928,0.981770218,0.574851044,0.999125047,0.397938972,0.987987676,839.8329162,597.5955299,6754.631229,769340.2623
184,0.028905623,21.4386298,138.9068313,8.06911348,2.429045196,1.48887828,11.84472017,8.005014531,42.87725961,541.5658467,8.050882413,0.006226814,14.0614787,1.48887828,0.601559234,0.979113791,0.559209482,0.997314568,0.392402156,0.949385215,591.4909399,541.5658467,2965.148771,686930.7382
185,0.025597174,21.38642168,134.2416793,8.619884699,2.594843854,2.043183276,5.75413507,8.60446857,42.77284337,527.0379843,8.603880325,0.005022322,9.928732968,2.043183276,0.51744121,0.970245819,0.4559146,0.997625982,0.321841647,0.963019187,586.6563453,527.0379843,6465.378133,763204.8581
186,0.060810948,21.69137175,171.6348201,8.338713064,2.510202757,2.332653144,7.728238558,8.331407162,43.3827435,673.369771,8.334732985,0.009492389,13.16950925,2.332653144,0.51612498,0.966401635,0.450361529,0.996858291,0.246601631,0.961635089,635.5656738,673.369771,6524.990994,1075358.517
187,0.034966478,21.35680763,99.659006,7.828395097,2.356581742,1.299277978,2.400695714,7.821561874,42.71361527,394.547205,7.821560844,0.007828573,4.088818979,1.299277978,0.609789791,0.980630449,0.564951415,0.999009002,0.355129206,0.979485953,553.7278288,394.547205,3954.667742,471850.8879
188,0.039198669,21.24099471,122.3478663,8.005444988,2.40987907,1.32771952,2.902096538,7.997252569,42.48198941,484.7265294,7.988581263,0.007879008,4.664935661,1.32771952,0.615632456,0.980305672,0.573321613,0.998872322,0.355849191,0.98093577,571.1952546,484.7265294,8332.252313,864677.037
189,0.030260154,24.78168312,120.1203202,8.155646254,2.455094156,1.369698042,2.919325545,8.149499125,49.56336624,475.6858825,8.147655207,0.006373269,4.79539827,1.369698042,0.597668593,0.979674093,0.554362851,0.9988441,0.383738861,0.980039188,731.8544393,475.6858825,6042.595938,726103.6216
190,0.033668801,22.32067026,155.0011081,7.962112785,2.396834777,1.259184711,2.552958151,7.953232382,44.64134052,615.8659281,7.945610947,0.008191286,4.138504287,1.259184711,0.629600885,0.981266257,0.587769024,0.998996965,0.337504554,0.986650082,651.1441767,615.8659281,10990.00149,1176202.703
191,0.049418876,22.06378338,142.9010761,8.094730731,2.436756757,1.383716075,3.02724239,8.086802688,44.12756676,566.6623919,8.082341962,0.008394433,4.941912567,1.383716075,0.607854579,0.979492899,0.56288973,0.998805661,0.343823141,0.982708624,627.2406568,566.6623919,4952.691674,873677.2376
192,0.04026524,27.40325843,150.4161902,8.165190877,2.457967374,1.400319923,2.633625954,8.160968511,54.80651685,597.0702389,8.161165925,0.00658482,4.594521841,1.400319923,0.593668305,0.979166122,0.545043291,0.998886196,0.346287404,0.984727303,899.0575016,597.0702389,2523.735954,775318.1974
193,0.052174624,22.46297417,111.9628541,7.87678757,2.371149328,1.181311315,2.007021564,7.868830324,44.92594833,444.4488983,7.865547814,0.008794553,3.402517986,1.181311315,0.623577614,0.98232119,0.58450253,0.999174438,0.386718523,0.984805148,614.8468035,444.4488983,7340.278041,685876.1306
194,0.043599447,24.35793545,108.4298146,7.758077186,2.335413942,1.280654445,7.396415691,7.687732687,48.71587089,424.6827671,7.740645815,0.009696473,9.036491498,1.280654445,0.637619621,0.981638766,0.601190698,0.998137759,0.375359563,0.958330227,697.2205881,424.6827671,5935.191873,550376.9862
195,0.031904034,21.80068297,125.9828176,8.016720416,2.413273312,1.358665185,6.113541189,8.001296281,43.60136595,495.9717581,7.992319396,0.007459338,7.959512275,1.358665185,0.623513126,0.980261366,0.582334504,0.998380158,0.349286551,0.968410326,597.2728396,495.9717581,5435.961404,804974.1492
196,0.030727773,26.8829598,121.3609907,7.979245691,2.401992296,1.161435253,4.398478403,7.919895126,53.76591959,479.6965526,7.965093569,0.007131872,5.74741025,1.161435253,0.641561424,0.982970695,0.607692201,0.998767315,0.395957289,0.976321015,841.180813,479.6965526,4185.767037,635969.3563
197,0.042805715,23.71288036,118.5399647,7.594632518,2.286212194,0.950591581,2.596162089,7.589387083,47.42576072,470.6600725,7.586923414,0.01072528,3.499786443,0.950591581,0.687012885,0.985866654,0.658468782,0.999223042,0.360071278,0.985237947,679.0907664,470.6600725,5940.669164,734757.7057
198,0.035131661,23.51996982,104.368143,7.689647341,2.314814506,1.004118371,1.554506627,7.686401735,47.03993965,414.9098116,7.686492082,0.009052512,2.562760329,1.004118371,0.658457249,0.984901769,0.626413419,0.999377387,0.388539838,0.987722497,656.2757433,414.9098116,6875.89182,655733.6875
199,0.044291665,20.65497161,131.5460246,7.639453135,2.299704544,0.905396444,2.049563451,7.637524363,41.30994322,523.3147923,7.638488749,0.010257776,2.869306172,0.905396444,0.707058501,0.98649829,0.682289179,0.999307846,0.346368258,0.989093908,556.7392237,523.3147923,5819.115144,770066.5332
200,0.055555843,19.81826117,178.3252194,7.455746401,2.244403307,0.9482204,2.97574922,7.399266256,39.63652233,709.4260065,7.386486236,0.013875973,3.874871147,0.9482204,0.689682215,0.985959203,0.662728967,0.999159436,0.367419023,0.989135381,569.1512595,709.4260065,26328.74695,2102710.855
201,0.023704628,27.20991072,170.6309541,8.262837777,2.48736202,1.388202269,4.530456158,8.249177089,54.41982144,676.0662545,8.260016228,0.005492687,6.457561698,1.388202269,0.600647408,0.979581219,0.555756513,0.998639695,0.364583091,0.981077403,907.7814145,676.0662545,5232.279693,904754.6829
202,0.019317049,26.01355309,225.698595,8.947703924,2.693527273,1.92671984,4.75565943,8.928351313,52.02710618,894.3264711,8.931354815,0.003598012,8.467908774,1.92671984,0.520769456,0.971775508,0.463189514,0.997960072,0.360005062,0.98124067,898.169585,894.3264711,7746.308988,1603389.321
203,0.27834299,20.65308135,332.5436408,6.85889506,2.06473315,0.900430969,2.639378898,6.835826178,41.30616269,1326.724408,6.822662884,0.080793256,3.450154828,0.900430969,0.736692845,0.986679238,0.708044756,0.999189256,0.249424888,0.994812478,757.3683324,1326.724408,25674.50025,3548124.242
204,0.031196036,30.00170243,164.44515,7.679827162,2.311858337,0.778909344,1.480996945,7.655040863,60.00340487,655.6929035,7.633291504,0.008965246,2.08769671,0.778909344,0.724959586,0.988301137,0.703464916,0.999497136,0.351367456,0.993652301,1063.503451,655.6929035,7867.839697,1013011.877
205,0.045767461,23.72106452,182.0903402,7.913804855,2.382292641,1.073909365,1.84098319,7.90603263,47.44212904,725.3670961,7.902833738,0.009090507,2.994264515,1.073909365,0.654210857,0.983908721,0.619543127,0.999272724,0.365344243,0.99177808,743.2821098,725.3670961,9791.787602,1081934.558
206,0.022505447,29.22645733,183.5506035,8.209681983,2.471360532,1.382622452,4.888462609,8.191828775,58.45291466,727.4023064,8.190194958,0.005732114,6.800107453,1.382622452,0.606779194,0.979735685,0.562023572,0.998546686,0.355071235,0.981476205,1034.336358,727.4023064,4356.632885,1179008.76
207,0.141244616,19.03438825,248.2928084,7.210043923,2.170439491,0.977602426,3.534983789,7.202165605,38.06877651,988.6805434,7.20607295,0.028714101,4.490690292,0.977602426,0.704755343,0.985576735,0.67007007,0.999101101,0.268754111,0.990956866,608.3553995,988.6805434,24161.34443,2437074.897
208,0.03173126,22.27201225,163.1813604,8.293410522,2.496565333,1.377803128,2.735503216,8.291065394,44.5440245,648.091597,8.289795055,0.006317,4.633844676,1.377803128,0.599637982,0.979524526,0.555863996,0.998876994,0.371424734,0.98580155,656.9069677,648.091597,8687.930017,982194.0689
209,0.059832789,19.92622135,191.8251207,7.513352839,2.261744572,1.112107936,2.527253429,7.508810489,39.85244271,763.5364451,7.507217481,0.014969991,3.764037491,1.112107936,0.665443587,0.983449552,0.625636048,0.999115707,0.296037812,0.990188883,586.9973993,763.5364451,12564.6601,1323374.285
210,0.073827949,17.76946726,195.1175117,6.909585928,2.079992622,0.602783955,0.701909868,6.904828469,35.53893451,779.4047885,6.903028179,0.019998218,1.065258364,0.602783955,0.757682101,0.990832236,0.741817694,0.999740423,0.34707794,0.997270213,510.3388491,779.4047885,29977.83956,2282796.256
211,0.017743863,31.50586099,217.7512987,8.527425151,2.567010756,1.542474947,2.727647934,8.504241248,63.01172198,865.8983181,8.497428193,0.004217238,5.106876896,1.542474947,0.555551177,0.97706161,0.502246431,0.998761789,0.375710615,0.988273602,1207.817137,865.8983181,-273.3468442,1448195.485
212,0.037589333,23.31142246,286.2597493,7.970111995,2.399242779,1.068489947,2.295931232,7.918947384,46.62284492,1141.601395,7.866628593,0.010041974,3.437601999,1.068489947,0.673289713,0.984083952,0.6397602,0.999167998,0.330982867,0.99399566,827.9633655,1141.601395,28993.3152,3035297.323
213,0.08659466,22.98545846,268.3963753,7.602857885,2.288688276,1.052059662,1.950579173,7.595793181,45.97091691,1070.528092,7.589942823,0.017812395,3.057408706,1.052059662,0.675565704,0.984263369,0.637080046,0.999257793,0.291535006,0.994304303,795.1989713,1070.528092,12319.04695,2111198.38
214,0.052195705,17.52726641,101.0743166,7.209595968,2.170304643,0.863095387,3.415373464,7.198640768,35.05453283,400.1369593,7.206145807,0.014833535,4.160307111,0.863095387,0.704543522,0.987266455,0.68011435,0.999190223,0.368429942,0.979419563,406.199231,400.1369593,9634.427854,643298.2611
215,0.051805069,22.49274547,228.4685261,7.654538621,2.304245728,0.857245137,2.16544914,7.649499078,44.98549095,910.9737859,7.644013479,0.011099247,2.900318366,0.857245137,0.703468435,0.987197567,0.678299061,0.999367377,0.362273986,0.993652696,732.9419659,910.9737859,23601.01289,2041660.054
216,0.045521781,23.4265351,131.4847875,7.76240049,2.336715386,1.039074924,4.370139287,7.745389023,46.85307021,520.4893339,7.757160879,0.009274443,5.449815984,1.039074924,0.671153072,0.984780825,0.641138949,0.998885035,0.376500361,0.979275869,677.5624265,520.4893339,6982.685048,768877.2326
217,0.02789993,25.2552086,103.4998588,8.151226306,2.45376362,1.483551975,3.400995122,8.145613153,50.51041721,408.3975135,8.144987415,0.007286057,5.601921585,1.483551975,0.584947974,0.978072547,0.538478045,0.998649166,0.370283684,0.97293754,738.5244596,408.3975135,6467.077376,542491.9819
218,0.03317555,25.43226017,147.6515115,8.302944543,2.49943536,1.427241737,2.89735381,8.298269302,50.86452034,585.6716731,8.297848549,0.006339764,4.934372786,1.427241737,0.591639401,0.978816647,0.54514186,0.998805442,0.362002166,0.983290477,791.9841823,585.6716731,7749.244626,865924.3711
219,0.039766779,28.33133713,121.328933,7.914499997,2.3825019,1.134381964,3.805341332,7.908534094,56.66267427,480.2235682,7.908084492,0.008098041,5.092163773,1.134381964,0.65623733,0.983317918,0.623786629,0.998852475,0.374338725,0.979015048,921.4475149,480.2235682,5249.50365,612109.4394
220,0.041566695,31.47470748,206.4684635,7.736216028,2.328833077,0.994004927,1.454605416,7.730785198,62.94941497,823.4312027,7.730786894,0.008413348,2.442651212,0.994004927,0.667377095,0.985035642,0.629193884,0.999405815,0.325066624,0.994084687,1195.904349,823.4312027,-2037.871446,1225599.769
221,0.229736106,24.25229511,325.9942088,7.089207157,2.134064,0.92634844,3.192901738,7.079194574,48.50459021,1299.925812,7.072394562,0.056180381,4.05102317,0.92634844,0.716560956,0.986343107,0.688642327,0.999112256,0.300639642,0.993786664,912.1425151,1299.925812,418.8572391,2686945.492
222,0.199331225,24.59263311,343.336043,7.680214075,2.31197481,1.331546477,4.001612005,7.643066233,49.18526621,1367.569544,7.629088049,0.042994366,5.774628026,1.331546477,0.650035982,0.980460314,0.608312831,0.998620328,0.281699594,0.991590414,945.2463321,1367.569544,5019.174471,3074821.662
223,0.214916816,23.83392451,337.2057219,7.585224916,2.283380223,1.33820023,4.033406389,7.553527387,47.66784901,1342.998701,7.551644835,0.049265098,5.824186246,1.33820023,0.65141526,0.980369599,0.609416311,0.998606441,0.275129201,0.991364046,902.3495861,1342.998701,6272.998224,2949910.608
224,0.18898161,24.82321657,322.053889,7.670956173,2.309187903,1.253831062,3.351521868,7.637974466,49.64643315,1283.291942,7.632460608,0.03885587,4.923614199,1.253831062,0.655000402,0.981500451,0.614105892,0.998818255,0.288537028,0.992355916,935.784163,1283.291942,2065.692528,2761688.274
225,0.188563666,24.82834478,315.9522317,7.68140027,2.31233189,1.275112774,3.860426351,7.656823164,49.65668956,1258.322588,7.652954965,0.038568505,5.486338938,1.275112774,0.651555026,0.981254562,0.610781139,0.998716541,0.295276774,0.991317772,929.6557669,1258.322588,1096.066848,2666229.369
226,0.052682965,26.5147379,171.944905,7.99917747,2.407992359,1.21219635,4.831668691,7.946210818,53.0294758,681.4785314,7.983827999,0.008749171,6.301088683,1.21219635,0.640738593,0.982278972,0.603418607,0.998654085,0.36359917,0.981677013,871.8256867,681.4785314,2500.284558,1180489.785
227,0.027680489,24.7018913,146.7369547,7.928461103,2.386704611,1.098075195,1.775957403,7.926389869,49.40378261,583.9660921,7.925019597,0.007233257,2.981726538,1.098075195,0.642192289,0.983528829,0.605105961,0.999275785,0.372501126,0.989839892,755.4295253,583.9660921,4738.886333,901103.1471
228,0.031130538,24.18048842,127.1715361,7.993904385,2.406405002,1.262367145,5.750335137,7.990685539,48.36097684,501.3422385,7.990361314,0.00715918,7.343905946,1.262367145,0.632545219,0.981663227,0.595292329,0.998463063,0.377935665,0.971125984,708.1956034,501.3422385,3980.951424,733032.2677
229,0.034088874,26.94489741,149.815883,8.0651234,2.427844062,1.206695343,2.229538675,8.055015367,53.88979483,595.5778799,8.050297845,0.007149856,3.685652325,1.206695343,0.629175669,0.981987065,0.589444438,0.9991061,0.363388801,0.987699394,874.0005535,595.5778799,2705.554934,886044.3122
230,0.261286556,23.47510373,330.9359407,7.566993443,2.277892003,1.725867767,5.416913039,7.546181032,46.95020747,1315.34823,7.537747119,0.069968392,8.395532586,1.725867767,0.611972982,0.974891225,0.561785615,0.997977717,0.235687168,0.987315472,877.8186697,1315.34823,4477.678598,2893850.804
231,0.026595131,33.30253655,76.75194481,7.746797679,2.332018472,1.110094506,1.909501608,7.743935669,66.6050731,303.8659678,7.744307213,0.008060917,3.14181142,1.110094506,0.634635852,0.983371229,0.599743424,0.999239118,0.405260876,0.979532692,1184.23998,303.8659678,-1441.335094,322801.5727
232,0.020161183,33.73583957,73.7649402,7.811454768,2.351482195,1.200032459,2.757134945,7.809402963,67.47167915,290.862548,7.806898725,0.007555688,4.197212849,1.200032459,0.623131383,0.982166165,0.586497685,0.999007913,0.405967522,0.971550083,1209.773205,290.862548,-1618.801783,258682.765
233,0.026764656,31.3792405,88.17980537,7.551180065,2.273131702,0.899908307,1.820472998,7.547056136,62.75848099,350.0889135,7.546723975,0.009125722,2.630307959,0.899908307,0.688146192,0.986515848,0.662173594,0.999382986,0.384048902,0.985085542,1071.521385,350.0889135,-2274.869962,364114.4383
234,0.022945468,30.88306923,96.58991747,7.605080106,2.289357231,0.912572326,1.817040331,7.593977233,61.76613847,383.7098413,7.601742578,0.00867031,2.649828582,0.912572326,0.682861218,0.986325598,0.656655083,0.999373531,0.392860145,0.986283099,1049.028969,383.7098413,-2358.217677,477880.8039
235,0.029815685,31.72111653,65.80116861,7.467992174,2.248089652,1.016524864,1.898468438,7.459096296,63.44223306,260.2728832,7.455504856,0.010413522,2.931791238,1.016524864,0.662366114,0.984781258,0.631447143,0.999291631,0.386695471,0.977722347,1070.564507,260.2728832,2462.479605,214996.6079
236,0.038306604,26.32005401,132.7662382,8.105869367,2.44010982,1.526877989,15.63438039,7.945032567,52.64010802,513.099216,8.070334908,0.00686743,17.96573679,1.526877989,0.612144426,0.979024349,0.5735757,0.996802895,0.399600577,0.932340718,816.528613,513.099216,3023.858658,758063.5436
237,0.021046345,28.48417969,130.3432211,8.328702742,2.50718935,1.349753274,2.737543809,8.310568474,56.96835938,516.8135066,8.31135127,0.005307981,4.559377711,1.349753274,0.594900754,0.979935453,0.552333984,0.99890042,0.399105526,0.982510108,939.4120249,516.8135066,763.095681,697150.5131
238,0.016571429,27.78305648,126.2825302,8.284005642,2.493734183,1.336664452,2.241740103,8.28209475,55.56611296,501.1017088,8.281485537,0.005165343,4.02841196,1.336664452,0.585388153,0.98003224,0.539757413,0.999024778,0.400399229,0.984050003,896.1665515,501.1017088,17.69606645,625391.8605
239,0.018247571,24.60358806,149.4380664,8.525742673,2.56650428,1.562932848,3.223229992,8.516464365,49.20717612,592.0862765,8.513161864,0.004498047,5.66598908,1.562932848,0.563183049,0.976857382,0.513476617,0.998629354,0.381177793,0.98104235,751.9416172,592.0862765,3950.277286,730826.3264
240,0.020048968,29.47811822,116.9700808,8.50539623,2.56037939,1.619545296,3.088902347,8.494428858,58.95623645,462.168494,8.493901797,0.004596822,5.711829311,1.619545296,0.545076738,0.975987684,0.49156441,0.99861692,0.385273451,0.975584229,983.0736201,462.168494,2117.537561,574548.5233
241,0.025407831,26.87636327,174.3924807,8.486233908,2.554610957,1.470417303,3.002035316,8.480465407,53.75272654,692.4057604,8.477295754,0.004734236,5.16416236,1.470417303,0.57808543,0.978189621,0.530296306,0.998751398,0.377866374,0.98519385,894.149302,692.4057604,922.4895891,907387.7082
242,0.020908504,28.97712339,114.0074972,8.273099852,2.490451213,1.39261642,3.012548994,8.264778596,57.95424678,451.0780594,8.264946838,0.005324485,4.951929487,1.39261642,0.595402446,0.979352634,0.551987233,0.998804715,0.38402253,0.978282439,951.2052123,451.0780594,246.5884394,443843.4724
243,0.022601309,27.79931925,127.5742901,8.365879335,2.51838062,1.480802442,3.149426626,8.357638735,55.5986385,504.9549578,8.35887828,0.005265915,5.342202498,1.480802442,0.582074001,0.978066645,0.53503447,0.998708134,0.3717033,0.979062386,897.7053396,504.9549578,3260.750933,587659.5061
244,0.030370104,29.67228826,102.3828749,8.132522187,2.448133119,1.368890587,2.681564282,8.12642086,59.34457653,404.9760739,8.125392102,0.00653757,4.555425721,1.368890587,0.599507405,0.979644747,0.553939067,0.998896861,0.361169982,0.97775299,980.5498528,404.9760739,464.4077885,421414.4972
245,0.035210163,28.66229807,172.3805857,8.442231771,2.541364993,1.57516468,5.62576103,8.42008619,57.32459614,681.415438,8.421265388,0.005675786,8.106904799,1.57516468,0.588615514,0.977061217,0.540993421,0.998154972,0.344550563,0.976485447,989.854464,681.415438,-4005.472979,1128518.625
246,0.021790974,35.84769249,127.0509612,8.497972095,2.558144503,1.621665182,3.565429776,8.481343244,71.69538498,502.008617,8.48257833,0.004776008,6.195227737,1.621665182,0.555169384,0.976050387,0.504412257,0.998504111,0.383280569,0.975619123,1409.010404,502.008617,-2168.402864,715156.4543
247,0.035598999,33.038878,119.6523695,7.965484707,2.397849827,1.15376774,1.89292493,7.943387982,66.07775601,475.3853731,7.940555668,0.007519879,3.224104928,1.15376774,0.621810976,0.982710698,0.584763012,0.999217817,0.411523446,0.9865272,1209.607777,475.3853731,2833.2626,570860.53
248,0.02486107,28.69633811,157.0090413,8.404529006,2.53001533,1.538309447,9.37281434,8.387333617,57.39267622,616.2969548,8.379361261,0.005420129,11.7392103,1.538309447,0.590630616,0.978054358,0.547557892,0.997681286,0.392984324,0.962616133,974.6192571,616.2969548,5998.904868,957415.9565
249,0.017506268,29.70628285,160.4134668,8.226703567,2.476484539,1.152625346,1.810241493,8.211350946,59.4125657,638.5150807,8.200111955,0.005367359,3.138786681,1.152625346,0.625688134,0.982712955,0.587022881,0.999237511,0.389570121,0.990216574,1041.307314,638.5150807,2799.907379,979074.5991
250,0.018305507,31.800518,136.1296362,8.215289638,2.473048604,1.24155977,2.387099179,8.201098335,63.60103599,540.5899751,8.1964179,0.005914337,3.928569841,1.24155977,0.616587505,0.981492721,0.577908371,0.999048462,0.395644762,0.985570483,1145.438296,540.5899751,5287.278847,709492.5534
251,0.022832191,31.39818758,133.2361293,8.21795458,2.473850832,1.254942118,2.56162223,8.210375641,62.79637516,528.8080151,8.203500098,0.005954523,4.13650195,1.254942118,0.615926725,0.981324053,0.576913833,0.999000857,0.393249587,0.984476801,1117.014061,528.8080151,4733.838931,670189.0917
252,0.023052869,26.40335248,245.0782711,9.15839869,2.756952718,3.112864519,23.24157038,9.064292726,52.80670497,947.3815884,9.056877796,0.004019758,32.93149589,3.112864519,0.477324933,0.957514047,0.411610029,0.992979382,0.265671829,0.93281433,925.7495455,947.3815884,13751.29868,2153307.787
253,0.044233387,22.13278,89.89148077,7.647848081,2.302231675,1.166226893,2.285812011,7.643009907,44.26556001,355.9200259,7.641430113,0.011631708,3.645897177,1.166226893,0.641255766,0.982608267,0.60532955,0.999116087,0.370111049,0.979720563,577.9284829,355.9200259,8300.810839,640111.5711
254,0.025364747,21.52281,138.5369062,8.053154857,2.424241172,1.274382443,2.689700111,8.04839777,43.04561999,549.8338742,8.046045995,0.007428338,4.313750723,1.274382443,0.623049767,0.981064026,0.583615779,0.998955773,0.368419994,0.984431041,599.611381,549.8338742,12194.89268,1112681.275
255,0.016490166,31.59795764,283.9099958,9.49016726,2.856825009,3.104236006,10.89246315,9.337722275,63.19591528,1115.111239,9.37547429,0.002644059,20.52874433,3.104236006,0.4243062,0.955890494,0.352164631,0.995110345,0.295722473,0.963846387,1272.076551,1115.111239,-7105.496803,2279407.834
256,0.02229217,25.71589341,178.1123242,8.513007553,2.562670627,1.633235598,3.876694636,8.48680714,51.43178682,705.9051434,8.486483695,0.004857791,6.544153156,1.633235598,0.550510662,0.975926548,0.497402573,0.998430223,0.378797797,0.98162914,836.1474215,705.9051434,10708.61843,1287958.757
257,0.0257123,24.98964924,215.6034187,8.562292488,2.577506871,1.883544859,10.74610317,8.531679933,49.97929849,848.1198304,8.532987082,0.005208468,14.29384441,1.883544859,0.542311495,0.973219267,0.485821376,0.997024793,0.350954841,0.966851536,832.9390659,848.1198304,4811.306891,1602358.656
258,0.046966139,23.88256571,146.9927428,8.018626067,2.41384697,1.324028483,1.981249009,8.007885167,47.76513143,584.2366707,8.006326808,0.007740782,3.734300432,1.324028483,0.587153996,0.980171837,0.538180019,0.99909282,0.373412794,0.987297671,715.5025377,584.2366707,7655.777133,967260.7386
259,0.08049007,23.74166492,199.1162903,7.940086732,2.390204275,1.344456759,2.655006792,7.932741935,47.48332984,792.0025903,7.934122292,0.011914761,4.46257077,1.344456759,0.610232204,0.980005456,0.563431235,0.998919821,0.331336961,0.988794059,760.551658,792.0025903,3287.312355,1380682.42
260,0.170990647,20.25943879,193.7093693,7.890004929,2.37512815,2.04704035,12.38127871,7.86791574,40.51887759,758.2658244,7.887495196,0.032176269,16.5716529,2.04704035,0.571416538,0.971104277,0.516261731,0.996579195,0.259312758,0.957225474,595.8684031,758.2658244,2340.379124,1189306.32
261,0.157156297,20.9995945,175.7493835,7.371248607,2.218966936,1.25874262,6.218103836,7.324915485,41.999189,695.1949971,7.356981698,0.029045338,7.80253682,1.25874262,0.647115228,0.981814956,0.607189838,0.998327441,0.327526152,0.977802093,612.8310841,695.1949971,-404.4108666,1056770.739
262,0.059089216,27.40840939,205.8264035,8.323485246,2.505618728,1.694822127,3.62282847,8.295132553,54.81681877,816.8103634,8.30387323,0.007923895,6.495250512,1.694822127,0.562181161,0.974986073,0.504305025,0.998427177,0.297932253,0.984221532,953.7996834,816.8103634,5039.194353,1375807.82
263,0.132997604,28.94069632,285.9834511,7.987513496,2.404481153,1.426568767,2.916758958,7.976505677,57.88139264,1138.981947,7.967817235,0.020885189,4.951857405,1.426568767,0.600786166,0.978832741,0.551276805,0.998800858,0.31797978,0.991342406,1121.071426,1138.981947,-12364.7642,2517294.723
264,0.115726267,19.95431988,207.4129051,7.77073382,2.339223968,1.77137611,4.998646704,7.764248431,39.90863977,821.5152005,7.763725198,0.024797832,8.136420029,1.77137611,0.583880787,0.974121488,0.526038536,0.998044169,0.237620088,0.980385936,601.5195772,821.5152005,6422.149016,1332234.364
265,0.242373459,23.94471113,302.0651701,7.416330994,2.232538087,1.640743055,4.678012787,7.41166898,47.88942226,1200.89063,7.411337328,0.060785775,7.37005056,1.640743055,0.612429423,0.976003414,0.561117187,0.998223027,0.239763286,0.987800562,871.7293359,1200.89063,-1541.695499,2440264.338
266,0.020031094,28.92374238,160.0969459,8.49165544,2.556243,1.417677007,2.593640295,8.479008647,57.84748477,635.7843352,8.477205667,0.004652781,4.603448391,1.417677007,0.581547161,0.978896148,0.533735871,0.99888438,0.377978546,0.985622935,994.3780952,635.7843352,4625.10242,900654.5779
267,0.018432117,24.73847632,117.5609545,8.224090527,2.475697936,1.447997501,5.997539596,8.164621147,49.47695265,462.1495817,8.209759387,0.005606102,8.09423636,1.447997501,0.59611927,0.978948038,0.552019248,0.998254993,0.378438353,0.9655743,725.5060471,462.1495817,2528.960324,535034.3081
268,0.024441288,32.20456053,112.7625178,8.143366786,2.451397668,1.213132127,2.216553777,8.133357462,64.40912107,447.3618279,8.129019879,0.005997893,3.688243335,1.213132127,0.620301212,0.98188427,0.581166326,0.999106686,0.3884991,0.983645969,1148.052115,447.3618279,1935.04906,488360.8173
269,0.033921243,30.50006602,90.6677055,7.727189122,2.326115708,1.216246548,5.787713208,7.661544949,61.00013203,355.4038531,7.708743875,0.008068419,7.266968873,1.216246548,0.638052293,0.982358834,0.602340642,0.998471277,0.386028933,0.959925263,1017.288248,355.4038531,-663.6559303,310339.249
