CaseID,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09,Feature__10,Feature__11,Feature__12,Feature__13,Feature__14,Feature__15,Feature__16,Feature__17,Feature__18,Feature__19,Feature__20,Feature__21,Feature__22,Feature__23,Feature__24,Feature__25,Feature__26,Feature__27,Feature__28,Feature__29,Feature__30,Feature__31,Feature__32,Feature__33,Feature__34,Feature__35,Feature__36,Feature__37,Feature__38,Feature__39,Feature__40,Feature__41,Feature__42,Feature__43,Feature__44,Feature__45,Feature__46,Feature__47,Feature__48,Feature__49
138,127.82861582861582,74.6908523864777,126.7989787989788,74.41788222959818,107.8951048951049,99.32051304031954,132.47574647574646,107.81657840949939,96.7897657897658,114.56542559977592,129.78754578754578,74.10697430806623,118.65090465090465,90.78478714760907,124.3901653901654,109.45355323698205,105.5123765123765,117.28369295019972,103.49450549450549,120.18832762292075,122.66089466089466,82.29521419369574,126.45876345876346,96.56763729432309,120.67821067821068,110.57003539145973,112.02364302364302,119.64157629400731,101.31102231102231,120.13823970083554,127.86258186258186,84.98563855636523,123.21300921300922,100.43594742670614,119.57131757131756,112.76756710190789,107.04295704295704,120.34646693179826,98.77156177156178,120.46031052057928,119.53579753579754,89.852972927135,124.44666444666444,106.90418767090902,115.91042291042291,116.55794787447255,103.34942834942835,121.23426279603136,94.64491064491064,120.42944813428304
139,127.67126973449926,74.46424450332498,126.83547659557631,74.45459078110792,123.87884303406798,80.07756374678391,124.41621493293238,95.52365590625793,119.62173070074783,109.41262474064484,127.7852253392949,73.7924978210058,127.1949907015392,76.39786594542693,126.86087919914533,83.867436811179,124.32876983341906,103.63206131756044,120.47168915443359,113.68862193566372,125.61852569936296,74.29918079479404,127.06251731096427,77.6102907350336,126.69010406362521,86.25354299519486,124.47346971075852,105.3029207503901,118.94507972935544,114.8331243656436,126.22106595971987,74.37848412666537,125.89708384441894,81.30497283565091,126.39662881335813,92.09982176435109,122.27218771020456,109.98651237993495,116.81786887191865,117.54817583377344,125.57595061923791,77.51560713313155,125.89926007992719,87.79818476831797,124.4653582875005,100.80108638496048,119.87286827839988,115.41269838228499,113.6761761563724,120.09821812838283
140,127.63636363636364,73.75442193483742,128.235014985015,74.45773974354216,125.27081252081253,76.48367419361028,120.36630036630036,96.27606630028444,114.57301032301032,106.59235190517916,126.96986346986347,74.26823560622185,127.37354312354313,75.4391157323876,128.13053613053614,87.91076900265956,120.16658341658342,108.2256193677253,119.28571428571429,114.91772072448666,126.77239427239427,74.32069750581357,127.53837828837828,78.236598279346,126.87612387612387,93.67619002419909,122.008325008325,111.44139153329904,117.92241092241092,116.63872091219226,127.06052281052281,74.36415840491388,124.45537795537795,83.66703005543488,125.08724608724609,100.74062094210349,119.52872127872128,115.05616962493208,115.01723276723277,118.51498281476137,127.13836163836164,77.40612031863913,126.10606060606061,94.47683244071511,122.96836496836497,108.75869640713711,116.16383616383617,117.85687105756847,110.56135531135531,119.94561835986713
141,127.18041237113403,73.4433445877732,126.89156848306332,73.0695349260526,119.19342169857634,79.82753498697423,128.52356406480118,102.21458428959535,116.83824251350025,112.928367238275,127.81743986254295,73.72748563574054,127.76632302405498,79.08893743392821,124.60591556210113,95.29884370518434,119.97569955817379,113.86279153259657,115.96710849288169,118.82274568709907,126.48570201276387,75.51146770080983,126.11321796759941,82.98390243227689,125.80571919489445,99.967742989305,120.30357142857143,116.4982504941481,113.89365488463427,120.10995123984601,128.19237849779086,77.50239829274469,124.57167403043692,90.12232941399263,124.35505645557193,106.57071701363581,117.29970544918999,118.77039246617858,110.8009941089838,121.24899465745179,124.27264359351989,84.05873973510327,124.35720422189495,101.8393612769205,121.62076583210604,114.05307040035919,112.93961708394698,120.95471209286356,105.01423662248405,121.88706794779394
142,128.34653465346534,73.94191304642109,128.59398868458274,73.94186431977032,121.11336633663366,76.2787281072005,128.06676096181047,94.79090626597595,120.36166902404526,109.55438104551864,126.63062234794909,74.35370652028276,128.24865629420086,75.66328845320103,125.47991513437059,89.41946559418592,123.82277227722773,110.84302389124674,117.57991513437058,116.89318940620247,127.48345120226308,73.62994801867009,128.7123055162659,77.41872485054995,127.09625176803395,95.42947513363852,122.82637906647808,114.34532883485603,116.88267326732674,119.04403115933242,128.16562942008485,75.50632957529714,126.77347949080622,83.02954836705675,124.7964639321075,103.06847678545499,120.24893917963225,117.50976237217202,113.24427157001415,120.77646490799295,125.73981612446958,78.16827846628088,126.60813295615276,96.11454213420734,123.96272984441302,111.11152550625566,115.07149929278643,120.08464739466928,108.77369165487977,121.90310799096483
143,126.43243243243244,74.36959296021458,126.97480904817861,73.89573392109939,124.6570945945946,78.21199420863854,118.73949764982373,94.36646125532843,127.22598413631022,106.78351249351807,127.03150705052879,74.05982466570478,126.38028789659225,75.30432034841598,124.60987074030552,87.87823389142038,121.78517920094006,106.9694875093699,120.21915393654524,113.90510565273738,127.13799941245594,74.19569893554133,125.32454465334901,78.1071770914086,126.44286133960047,92.43908002263981,121.32028495887191,110.62470705322613,118.37118096357227,116.09121772215524,125.86053172737955,74.97586085768297,125.77710047003525,81.59242923167842,125.23802878965923,98.4294625768365,120.59268507638073,113.8676139515048,116.92986192714453,118.00691589371823,126.70196827262045,78.00644698795138,124.62955346650999,91.50181377056069,123.82498531139835,106.62123951046125,117.71687720329025,116.8062996184438,112.56485017626322,119.56206895435108
144,127.39388083735909,73.74713911706787,128.8055823939882,75.411901592128,115.0488638396851,92.50190865737699,122.97600644122383,105.63155708034951,107.56725711218465,115.00217394543452,128.79325460726426,74.36517736017862,123.93735909822867,84.96589294916207,122.73326176417964,102.78064438413266,115.43497942386831,116.19390157336902,108.48573984612632,118.95770015922575,124.63623188405798,77.86721533954403,125.23000536768653,90.51983511337873,122.43467525496511,105.71000921190937,114.27330470567186,117.96397385693605,105.61971730184291,119.41049073426198,127.76571837538022,82.20988334065224,124.10486670245125,95.86552843192698,121.09819287886921,109.41857555080735,110.35108248344963,119.18029579914796,102.49604580425836,119.92944544408336,122.9266595097513,88.77664313739369,124.09098228663446,102.56508682896525,118.23279656468063,113.92714852300674,106.04077652531758,120.12604879177319,97.90003578457684,119.93720075774064
145,127.66003302337708,73.8636922539571,126.60491439993048,76.24600996764343,120.26173198922395,89.3746466998781,124.26378508733814,102.01829953249181,112.20325671330494,113.6558545556951,127.9234704962197,75.9362189837091,123.99333014686712,85.4016495848351,124.58012514121839,96.52812942855523,119.23963674285217,110.25770873782724,112.18893934127053,118.04877004772818,124.12812853045972,81.01108801769601,125.19502259494222,89.0037230930346,123.45010645693925,97.9980524548608,118.85338272355958,111.16772567717189,111.18270400625705,118.63884510625837,127.23847440688277,83.15317783387638,124.75120578778134,91.61578570688562,123.02903667332927,100.60955544756001,117.9683453550013,113.32729666060801,109.07180411923177,119.5431416514503,124.02764621534718,86.58324718427721,123.68789649778395,97.08400748733749,121.07904970887286,106.38542906635989,114.61408273224994,116.86290190274627,105.10378465282002,120.73506132093459
146,127.29453641828134,74.15401760404626,128.8831615120275,75.74221012143296,120.23252403819247,87.71511997525933,123.62156777147207,100.48098715924581,113.25824686300189,112.49384380247386,127.54530597624725,74.82532912528454,124.76477831133796,84.46629140987301,123.9079328833518,94.73232412801454,120.19071605269933,108.98946026019577,114.13275574510001,117.21425323965133,124.10502927118662,79.76950249588602,125.2678733335572,87.31959769036257,124.22171104917335,96.30873094012186,120.33520265959233,110.24542335707429,112.46413020361105,117.90650410792057,127.35273179085934,81.86982292622747,125.05924756819682,90.37288455373847,123.17238098436258,99.34768083923325,119.0934215386682,112.48666115239376,111.33130729708856,119.11530464979549,123.69394539776353,85.17359559513893,123.93382361171743,95.79984250032864,121.30483450306144,105.16372577792438,116.0907015010578,116.0442434154962,107.21849849446478,120.35426311353004
147,126.84759660234694,74.19632064425481,126.40668728826041,78.35839221136422,116.96922718122453,91.06434095034331,120.17021407178278,103.16906227751807,110.363725634605,114.34340674865147,126.34438061570187,77.70209650179248,124.13093484558354,88.50173407471671,123.00730348112143,98.14920613474068,117.58555506456523,111.26732591637467,110.30804733146758,118.24394838906119,122.15471105219227,83.75114570504087,124.29332989640105,91.04074963534399,121.98209112780478,99.35540461626321,117.02483183581283,111.8034886143875,108.445266853243,118.64960798893502,125.97750036824274,85.59673933180193,123.34015809888545,93.35850719063735,120.91059066136397,102.19806830607378,116.02098983650022,113.76740380940116,106.9957529336672,119.47001057072266,122.9953724161634,88.71670097870697,122.34204841164629,98.47493296785997,119.24211960524377,107.22723276776193,112.75940246477144,116.68206424956472,103.23539303775716,120.35043260095348
148,128.05262812520508,74.36509477020351,126.4150316074983,78.65146230629671,118.21251394448454,92.70190642456751,118.18858411531815,104.58282301876535,110.20413631690619,115.55239231124702,125.31079248419626,78.12957238346483,125.35586324561979,89.69133995321833,122.06653979919942,99.20021694034583,116.83872520069121,112.61542689604642,109.17292254522388,118.87986123366049,121.6888684734344,84.4704745624133,123.3102784522169,92.5699536021813,121.78702670778922,100.69046022017142,116.72505851215084,113.19200987936755,107.56057921560907,119.20159396153984,126.02283614410395,86.18897549250111,122.95524640724457,95.18315906381211,120.1879825885338,103.54750271195581,114.65903274493077,114.75004662480247,105.93374455891681,119.89901359438552,122.53476824813526,89.54825024476628,121.17076798565085,100.09709832126126,119.00320449723297,108.52561307487245,111.56618981997944,117.48990692064383,102.42156090732112,120.67059990802356
149,125.07834615384616,74.67024724358852,122.285,79.01973369647317,110.43105769230769,99.52296612048774,109.88772115384616,109.68137156536979,102.5540673076923,116.76679701190123,125.22585576923078,77.52637354436705,123.86053846153847,93.73256808447137,119.40515384615385,108.15710370165327,109.13974038461538,118.32601371085664,101.69777884615385,119.67529771647953,120.89415384615384,84.10502802389051,121.9766923076923,97.49357234740746,117.95330769230769,109.632876142911,107.07844230769231,119.10417353937127,99.11865384615385,119.77520578677706,123.25832692307692,88.39957262497222,121.02690384615384,101.25446793195381,116.57941346153846,112.09544971740948,105.0105,120.00513757167298,95.88108653846155,119.87013880402556,119.56938461538462,93.48675581438381,119.02620192307693,106.48370801711694,113.13263461538462,115.72662392458304,100.55456730769231,120.57440418880724,92.273375,119.83579521239179
150,127.55270655270655,74.22570123881263,126.46972934472934,73.64381814981914,122.72234093067426,77.77776370225517,130.60778727445395,92.38360797229906,110.86170465337132,103.04250031685032,129.42272079772079,73.29807953058977,126.43186134852802,74.68297581505682,126.5931861348528,84.1767608745432,120.81695156695157,104.91783728537574,119.1545584045584,110.76885683468578,125.52564102564102,74.55089536489683,130.04890788224122,78.0433149221024,125.87286324786325,88.18413381855535,123.44669990503324,108.51034960783858,119.88271604938272,113.26016896554833,128.81493352326686,75.07002941521395,125.4423076923077,81.04227406340355,126.72946343779677,94.1331965624175,119.43411680911682,111.62189509130201,114.31766381766381,115.25136652014446,125.12583095916429,77.2941163050761,127.81825735992403,87.02294096681095,121.72863247863248,101.73423310238056,118.09164292497626,115.3196830700582,112.80603038936373,118.09469992243199
151,128.78093941456774,73.15171486400713,126.11232130701157,76.40113793745314,113.77413206262764,84.47710811285634,118.65377808032676,100.72818910994779,109.38665759019742,109.5356644938632,127.67447243022464,75.34784745573347,128.58761061946902,79.62385351992415,123.55289312457454,96.00673882989507,121.36501021102791,110.69131881472329,113.15970047651463,115.82419935432725,125.88141592920354,76.42174168530643,127.11695030633084,83.61387846837233,122.57590197413207,99.22896347982812,118.88168822328115,112.76525626585229,112.58447923757659,117.26117761409176,128.90483321987747,78.29042515525052,123.34594962559564,89.57099928625544,121.39196732471069,103.66380212072848,114.97454050374404,115.09470350346538,108.80612661674608,117.73613580882598,121.56909462219197,83.58813350731953,122.88904016337645,94.66968591157759,123.48822328114363,108.1692766327783,111.80993873383254,116.89185373513183,107.31531654186522,118.54855690403176
152,125.8204093829374,73.73722239712257,127.88883908561183,73.34194355033944,126.93067383833856,73.11515412781927,125.22321828776333,80.12504655595288,123.49305244285074,96.69883202905527,129.14776632302406,73.66447740060806,126.23502166442552,73.73785780403337,126.44419542805916,74.54533375236215,128.18780815777677,90.6572255543828,123.88465561033917,105.58844732401792,127.12490661885552,73.89828050136764,127.70865082922457,74.08015117838939,127.02151501568804,75.39933916756422,125.03406544150604,95.01514991853371,124.04721350664873,108.91219395188814,127.03077842522038,74.08798809877072,127.6024204392649,74.5676607438141,126.102943373674,79.49630584725969,124.61601673390109,101.29718432523015,121.09457642312864,113.02842536924018,126.7540714178993,74.45646986601426,128.09950694755716,77.21025731797081,127.2215747796205,89.63475232761111,123.55057522784999,109.55100228769685,121.02674435977887,117.13658634884818
153,127.1308611707018,73.87762087210308,127.2279781971017,76.42525874806846,118.6693938531588,95.03046625370361,119.18489229893612,109.85796066096543,110.48197320607679,117.17859402904551,127.73370255242766,75.81259001376954,125.7417363512981,87.88226051025083,122.77820585788713,103.89584078850253,115.08507727332429,117.54243326837408,107.9128814412679,120.16689087779262,125.94723851845366,80.59267750694659,124.78919486887614,92.32762452813823,122.55486296571954,106.09558692553428,112.63964471783197,118.77442858160828,105.32389672080907,120.57609653158866,127.89269843702115,83.76154948074111,124.26743027888446,96.74221731685572,120.47146031259577,109.59189225775712,109.77496606978679,120.1770991014658,101.49567116150781,120.91025605345791,124.97224836916072,89.23809636878268,122.81208134494987,103.68783596241451,117.90397202399194,114.59090601341902,105.29575653430236,121.19783051112503,96.71536929206252,120.89359516598326
154,128.0522045855379,73.74292127860417,127.36349206349206,73.90144283238651,118.47566137566137,79.37317498216592,115.73985890652557,88.25034265751496,105.67037037037036,102.80236421685713,127.47248677248677,74.71193970430923,126.41516754850088,78.33236596902496,122.75520282186949,88.8949067620822,131.41957671957672,105.4975804256125,117.12257495590829,112.64458301651241,125.2620811287478,73.98773499034984,122.89453262786596,79.74584289255458,124.38059964726631,93.49741497898913,117.42610229276896,110.67096037509477,114.13703703703703,115.64792288411982,130.42081128747796,77.724212784417,128.1968253968254,86.74761618675265,125.33968253968254,99.13684427430691,120.55449735449736,115.93852797122098,112.02310405643739,118.58459349936199,122.57813051146384,81.61092459829727,124.78359788359788,93.02522033349771,121.22116402116401,108.13520560582485,113.04268077601411,119.07055225656313,108.85890652557319,120.89059225371238
155,127.42041660789016,74.02561748116922,126.82689142803405,76.18093501652778,116.15726242535384,95.120739364492,120.6710474757449,108.43535188730708,108.0444820614097,116.16040205263519,127.89894359022585,76.34295697579113,124.86388144386451,89.18047586884222,122.46538455510101,103.78673358211323,114.44272817040485,116.97303022819828,106.84172661870504,119.51745497140793,124.98860519427595,81.99434672032089,123.55233460290592,93.71977565947124,120.83342737574647,106.07087432282734,111.59546872306076,118.40536099712894,104.44099622262974,119.99958981308713,127.54716227018385,85.86600184143236,123.9880174291939,98.066653910791,119.45486747856617,109.84639988788051,108.69471481638219,119.72388357953386,100.11473174401655,120.22864823477036,122.8819297503174,91.18808581964875,121.07064152599489,104.51988720574613,115.72998855817308,114.61124660843105,103.36555069669754,120.49856319075658,95.77144558862713,120.26486069338634
156,127.80782268578879,74.03635787762856,128.18333876575403,77.02689268254078,118.22966644936984,97.67734563022907,119.99071056062581,110.74920313864347,108.3390482398957,117.5191381152214,128.00504128639722,75.58323799297318,126.57904715341157,90.38243039052972,122.41472729248153,105.96455966301083,113.63860821382008,118.10775666729793,105.55071707953064,120.31911227799228,124.0609137331595,81.04567766767799,124.68329530638853,95.47631231767603,121.64241634072143,108.08565925756575,111.27403846153847,119.35954168326845,103.070925684485,120.68561917905194,126.56929052585832,85.65110057026068,123.71516188613646,99.68299793096983,119.38905910473707,111.24911668159442,107.59957083876576,120.44398316229146,98.76841590612777,120.72032180700329,123.51686223381138,92.35156164920122,122.1306225554107,105.61791578121135,115.97083876575402,115.62585126511622,102.30143415906127,121.09290600229086,93.94287266405911,120.51669132589343
157,119.30144530410487,76.79743091384476,122.27854341285192,81.41320726106413,109.68983720180529,98.93392540830492,111.16129378895336,111.48644568156936,101.35590613582634,116.79221244375132,123.18815146142273,79.91865121456135,118.86909655061251,93.72354772458382,117.1682516655921,107.49194459743043,106.56712739093058,118.05541798311711,99.89267005157963,119.46871321633877,116.56143214055449,85.35131040869825,118.92201939608854,97.73434551885303,114.81011578551472,109.31148255158628,104.17876907371588,118.95335274150108,96.94783607350097,119.52341822104326,120.8709837739093,90.58219551670422,116.98048973780357,101.46107028079274,112.27815387921771,111.86553425428077,100.85955297657425,119.6257339674237,92.62835804857082,119.31420090743954,115.028879217709,94.95693170632207,115.0614993015259,106.7898929529833,108.70893778207608,115.45233523827383,95.98889829142489,119.87914057812795,88.70091204599183,119.06249238746814
158,127.16243790395812,73.9651928659237,126.25924763634421,76.43751627639176,120.75979514983175,90.08866855320214,124.65767053042039,104.38575005062896,112.8349246835105,114.67679520781495,129.17266038138987,75.72853598500731,125.9637572779232,87.11021973887834,124.35711233374286,98.26813656487623,119.99403744458095,112.43867909803798,111.99319614336841,118.8840299840324,124.63528924736926,80.74081086994917,125.20348806153517,90.58984981199883,123.37144783932482,100.0210019138108,119.0820335452166,113.38737560026169,110.2910434805833,119.64996010337154,128.71242187917312,83.64017948662523,124.73836199989317,94.40809806219879,122.74548635222477,103.79975892450554,117.42037017253352,115.5527864343598,107.79651193846483,120.52129824033285,124.31409914000321,89.49472659177974,123.73145798835532,100.99587678985242,120.59505368302975,109.90955513231613,113.68862507344693,118.55238353387693,103.41992949094599,121.19042386163333
159,127.91546226708765,73.96701287005585,126.63024747631965,76.38623979359699,120.81882865655712,90.44381337281007,123.4757359807889,104.49785418973666,112.3987692889225,115.17626457756468,128.24394650242363,75.64530665838367,126.35760105838929,86.89484527725425,124.31659403210745,98.25172547157582,120.01762685106951,112.36430418108972,111.72133343709699,119.0693357265331,124.89558967403389,81.04109994620762,126.13121470182772,90.21196552639151,123.65613465557878,99.93562700176311,118.81000689287144,113.3074313273643,110.32970716413928,119.54370780594753,127.70484613332148,83.61393615262384,124.79025103393072,93.81609890351278,122.72694223329034,103.38474062490417,117.08718926490862,115.3373610315204,107.52497554142393,120.24176595375525,124.76057833414862,88.58965352327843,123.52801062836305,100.29164931467399,120.531351447503,109.24947611807197,113.55433695023791,118.21638358546177,103.09562747365145,120.9674499104363
160,127.30038759689923,73.75746959837488,128.42244601328903,77.11026127217642,122.93626799557032,92.65038055729788,126.9655454042082,109.1667552121815,114.89498200442968,117.59454131002879,127.23537513842746,74.90695476995073,126.21886074197121,87.52425642288385,124.75379291251384,101.83005882280159,119.79640780730897,115.42420456059988,111.51227159468438,120.88419056834383,125.3015780730897,78.70280554401933,125.83075858250277,91.51363362461858,123.92420404208195,103.74178385319792,119.35910160575858,116.34009683741296,109.65411129568106,121.33374710975114,127.90067829457364,82.47294351179694,125.3546788482835,96.47904564656773,122.91786406423034,107.40304424916017,117.19644933554817,117.98069451083889,106.48954872646733,121.67147209687899,123.13965946843854,89.25752013133,123.51158637873755,104.10770031815294,121.18242663344408,113.07254366110212,113.27163621262459,120.27875917958782,101.84237956810631,121.86443754127029
161,127.54624781849913,73.85096928316489,127.72666028636304,75.9902633062619,122.18268310533131,89.48150866282799,126.32826662162923,105.63289807789984,114.39554129370039,115.91116496852489,127.15352136463436,75.1706918162728,126.4300324644861,84.48723366768779,125.21411548349566,97.55370877745369,121.09328379215222,112.86656941301638,113.71834712604853,119.90172917580615,124.74583872844302,77.81923343237722,127.36681116177823,88.41665429089171,125.31747640225937,99.41332446566501,120.34926532680291,113.93923227404548,112.0761883315506,120.49188959537045,128.27288933926326,80.93398475551089,125.4405599654713,93.29156422686371,123.54988834468652,104.19282197077831,118.57707969749855,116.46278931615085,108.9701814633414,121.34534527022268,124.67056991123872,87.51081642367834,124.3955788248982,101.19649576398126,121.54007393645968,110.87013300497495,114.43652536170691,119.47278468589687,104.20707838390662,121.96719515997329
162,126.96167063177373,73.85343168627885,125.29560817189683,78.25117074245276,118.05581360220536,103.27270572042896,126.68628450587214,115.2714746584203,109.28089951285827,119.78856352758525,131.3554435255466,74.5294815965226,126.09208489105396,93.85728740387711,121.28960386692346,111.45255031938619,112.68122427400777,120.78924266991686,102.34857067331293,121.50055397437269,122.43244212831841,81.33274763189708,124.965258109588,99.26098288154797,121.3072202711378,112.82750818653714,110.74549677126997,121.38745259125959,99.96973301612476,121.53411688575184,125.42957214606699,86.01195901642309,123.39248895434463,103.58730023651611,119.34226426494467,115.0372684939485,107.21305841924399,121.83531600107617,96.58345606283751,121.26755128725874,122.89622748385635,93.64026777107873,121.41909293455686,109.66155074542768,116.30151806955931,118.31556970791011,101.24542124542124,121.8176346860905,91.7833918658661,120.52823713604289
163,127.47642231186535,73.84246035766718,129.17008624287106,75.16463811758616,122.45604395604396,94.92907248215174,126.30315760189178,110.9165468834944,114.07850187786897,117.51562857056201,126.11140631520378,74.23314364446922,126.24330922242315,84.888475080617,124.03796772847406,104.35934172698883,115.83913618027542,118.23037401955305,110.28339129225205,120.49046800046338,125.98551954374739,76.76660671182982,125.80614828209765,90.33067661434569,123.47463485881208,107.29500164125363,114.28923355125887,119.7376252505312,106.99840033384338,120.99538639069971,126.90328974822646,80.01875937394536,124.77454444289887,96.55706244022164,121.59811517596327,111.37333685392618,110.35723327305605,120.89462637338546,102.7232090694116,121.25088959471445,123.92019056892475,87.64031744151193,123.94478369731534,105.31968696741359,118.19538183335652,116.54603891078635,104.43243844762831,121.53104414611158,96.60083460842955,120.90341343873126
164,127.48115815509966,73.88776906024628,126.91964415622206,74.05023012059486,122.07807985699736,94.6040880214537,119.53857745629898,110.63223578813789,113.24359294132319,118.09878438141762,127.27591403213403,73.96312264531589,126.59085240381617,83.28500703883535,124.380235289227,104.12283041780896,117.28473737814637,119.03878958770774,110.88258402444347,121.25933709227608,126.84051464322089,75.40639182027294,125.95590405520566,89.15746160491278,123.77380432749267,107.67714079864132,114.14438486001123,120.36752241748114,107.2715179480784,121.70854056405209,126.85211282243147,78.76022137877041,125.19205587079878,96.13108215193189,122.2344266383987,111.99223518255697,110.88687618216208,121.57025126431162,102.74151441458294,121.89089871097573,124.65658581197647,85.6252130109678,123.88186693271808,105.19715015213671,119.62355802207395,116.95268691875943,105.08792168111243,122.13698328730163,97.39182307580387,121.67904631810995
165,127.13831893827681,73.69868451026326,127.61486201811671,74.63482592379435,120.78467453128292,96.85467653320532,121.18388455866864,111.50090615009239,111.94178428481146,118.72151718957,127.35111649462819,74.80064626321825,127.28206235517169,85.1181809966133,124.30875289656625,107.01248873950308,115.10537181377713,119.65800433518254,108.10722561617864,121.44772275410288,126.15554034126816,75.91627042463446,126.75119022540552,91.57491684489598,123.21599957868128,110.06495609269346,111.8931746366126,120.86983375254061,104.49291131240784,121.70144075046319,125.51358752896566,80.31626338563667,125.35710975352855,99.28369345403307,121.05918474826206,113.90900283705409,107.74021487255108,121.69534325103365,99.86881188118812,121.60649079665082,123.75303349483885,88.27699682885151,122.94100484516537,108.18252597997623,117.33163050347588,118.46093183012312,102.15267537392037,121.9807082055413,93.71878028228355,120.92418025388172
166,126.64613526570048,73.75625708730736,130.32226966873705,76.32610940432949,113.98386818495514,94.11968334652272,123.56832298136646,109.41677976093914,108.08203933747411,116.89237464385077,127.77836007591442,75.75690145331674,126.91884489302967,87.02432986955682,123.1261645962733,104.30447033289103,115.76403985507247,117.53741138999386,108.2223731884058,120.65017550264616,123.52283902691511,79.00277792187208,125.49982746721876,90.94758707933595,122.9116847826087,105.49394557628374,115.26293995859213,118.33195515009932,106.78271652864044,120.95034777083029,127.73999309868876,81.61756871140061,125.26352225672878,93.94049647773838,121.96689527260179,107.38611841736906,114.17967132505176,119.2981782899522,105.0518245341615,121.3443919139478,122.5583160800552,85.32020866771425,123.40428743961353,99.97350140929005,120.06797791580401,111.96602685280523,111.09478519668737,120.7649967771326,100.6723602484472,121.50967622728031
167,127.54544360178163,73.94257285419938,127.04865775851691,75.13513152948046,113.7824244612977,94.17098300667975,118.50668111231492,107.02941567763474,107.67964367400987,117.08161931647436,125.6788250872758,75.83392826576234,125.28773323702902,87.31662031079031,123.49139280125196,105.04704256947183,116.20958228000481,117.79378902363614,107.65441194173589,120.57305821524638,122.73798001685326,78.85836242950879,126.51207415432768,91.44021257685239,123.27222824124233,106.1298709620414,115.83772721800891,118.74391603089794,106.1856506560732,120.90547107067164,127.13540387624894,82.3670966937558,124.97510533285181,95.21634477083406,121.17758516913446,108.17889963404733,112.85691585409896,119.56731960868011,103.57724810400866,121.14147160654304,123.08522932466595,86.5358532008928,123.8689298182256,100.98673195123075,119.63421211026845,112.6758300474825,109.51248344769472,120.79215338217577,99.08886481280848,121.19936200205218
168,127.09521832809504,73.46782214395152,127.09792642669355,77.52519909004363,116.50613769791852,96.0352957083396,123.79560774081322,109.20747447791597,108.72270651722707,116.64641958203883,128.8184980924707,74.82067242407442,125.44029334440293,86.74046973040845,122.3075767459329,104.19498583025262,117.05924212773527,116.71519220677614,107.73557492735576,119.52463662822903,124.47617070904742,78.43509101427318,125.17780545177806,91.08211743730261,122.81185633240428,105.43417361404119,115.82942932258001,117.52214719807492,105.92371859495147,119.705430773031,127.04627488189132,81.65082773650713,124.48658799343731,94.94057169528205,121.40540433691119,107.95084518533935,113.5225048923679,118.46421176130737,103.7586036490146,119.9600248428407,123.07978018936923,86.06212729668727,124.00154183715827,101.25406292707902,119.66132953804187,112.38646061893219,109.43675502579612,119.62536690566898,99.87260076301172,120.06260481817932
169,126.55655845546615,74.02925527637245,126.4917235259921,74.26632292815069,123.25637181409296,80.61707989997521,122.45268182235412,94.02943479231807,117.1995532845822,107.88151129340295,127.38273720282716,74.05282896169912,125.78790196738366,77.88689478449349,125.32824404124469,86.81302681415032,125.65976195575682,102.41007983416445,119.58317779885567,113.7146471577856,127.45953553835328,75.46443158433372,127.13156686962641,79.30348743358014,125.71033870819693,88.34318950294424,124.43316097053514,104.12764255358468,119.34828504115289,114.96136519413157,126.36217605482973,76.75411358134505,126.85487868310743,81.76998438139188,125.11320870177157,92.125733901317,122.82477128782547,107.16815600014188,117.36652082122204,116.68699499332233,125.0106171404094,78.3880090677427,127.02713949147875,87.66663109325812,124.94125386286449,99.1315113851459,121.248018847719,112.27742962161247,114.83242052443167,119.31189380938457
170,128.0533801080876,73.38117863673845,126.81549255712525,76.24890560030833,119.06549255712525,88.75423437111657,117.62543851332133,102.57519738836042,112.04807054138618,113.92208210670583,126.41616099364748,76.15660909769667,127.70192945861382,85.61653169096347,122.33924338674504,97.06784708258816,119.52768559780033,110.9471331192425,113.24841187067412,118.14213921140714,124.874632596947,80.21638419104447,126.2271736038684,88.14046922155626,123.7977623968901,98.07754584643595,119.50575993173415,111.35358259394916,112.85100028444107,118.55997072568827,126.16267659049967,81.45761126313207,125.94360955722006,90.69546836823666,123.94119180809709,100.4524425232922,118.45107613539395,113.13498127619512,111.0521001232578,119.40125284080861,122.68282449985777,84.52204689974505,124.86406087038968,96.23016719777051,121.86093201858348,106.19297649806042,116.24765336114535,116.41326257586579,107.84049966815208,120.66457729335707
171,127.73716577540107,73.58613818367652,127.11178698752228,76.21084046968282,119.81383689839572,87.46725993122878,119.47355169340463,101.89316678630604,112.52217023172905,113.44269403243402,127.23146167557933,75.93228900037695,127.31822638146167,84.00013834377931,123.10200534759359,95.23754275676048,120.95563725490196,109.9390351916146,114.43375668449198,117.61699423113038,125.57689393939394,79.00022600869868,126.387188057041,86.01446848418608,124.32444295900179,96.12112396378058,120.54810606060606,110.18427808352389,114.00755347593582,118.05049170874987,125.7046568627451,79.87155020832405,126.23319964349376,88.26275482258083,124.54908645276292,98.56471401565156,120.01252228163993,111.9340934972126,113.25026737967914,119.12369514885698,123.94549910873441,82.61328185001942,125.56617647058823,94.06124856516261,123.42185828877005,104.5693338760346,117.48999554367201,115.66065844697829,109.6427807486631,120.60885452622622
