CaseID,Feature__GLSZM_SmallZoneEmphasis(IBSI:5QRC),Feature__GLSZM_LargeZoneEmphasis(IBSI:48P8),Feature__GLSZM_LowGrayLevelZoneEmphasis(IBSI:XMSY),Feature__GLSZM_HighGrayLevelZoneEmphasis(IBSI:5GN9),Feature__GLSZM_SmallZoneLowGreyLevelEmphasis(IBSI:5RAI),Feature__GLSZM_SmallZoneHighGreyLevelEmphasis(IBSI:HW1V),Feature__GLSZM_LargeZoneLowGreyLevelEmphasis(IBSI:YH51),Feature__GLSZM_LargeZoneHighGreyLevelEmphasis(IBSI:J17V),Feature__GLSZM_GreyLevelNonUniformity(IBSI:JNSA),Feature__GLSZM_NormalisedGreyLevelNonUniformity(IBSI:Y1RO),Feature__GLSZM_ZoneSizeNonUniformity(IBSI:4JP3),Feature__GLSZM_NormalisedZoneSizeNonUniformity(IBSI:VB3A),Feature__GLSZM_ZonePercentage(IBSI:P30P),Feature__GLSZM_GreyLevelVariance(IBSI:BYLV),Feature__GLSZM_ZoneSizeVariance(IBSI:3NSA),Feature__GLSZM_ZoneSizeEntropy(IBSI:GU8N)
271,0.704443124,111.051265,0.003202236,1320.040613,0.001424178,931.8244509,72.10245315,32782.54694,64.59054594,0.021501513,1379.191079,0.459118202,0.370864198,173.4382129,103.7806662,7.36637644
272,0.598270029,78.24283154,0.002354697,1212.515233,0.001219298,716.0566436,0.225271995,59572.68907,51.64784946,0.023139718,746.8369176,0.334604354,0.299758259,144.4672377,67.11379206,7.649930295
273,0.624670225,53.48894558,0.003084047,1131.474915,0.001443712,701.3601759,0.2168427,44680.09439,50.17091837,0.021331173,851.7568027,0.362141498,0.324772162,171.2392187,44.00820188,7.649421968
274,0.674970917,38.91615035,0.002456425,1284.09335,0.001416987,850.4582702,0.53202634,39873.66419,51.28418009,0.021183057,1019.483271,0.421100071,0.364938197,171.1640647,31.40750909,7.444141385
275,0.597482992,37.08204518,0.006464444,755.9940547,0.002815229,410.1264666,2.008732533,19730.95957,20.88347206,0.024831715,280.5243757,0.333560494,0.336939103,135.8596965,28.2736423,7.302397955
276,0.675702095,288.9704881,0.00426689,1012.774877,0.0020765,683.6454508,152.1652843,15176.54143,56.35300795,0.021321607,1116.235717,0.422336631,0.361411186,179.8530013,281.3145781,7.385630482
277,0.713520226,232.3226648,0.004346906,966.697487,0.002162992,675.2593891,148.6114612,46302.59483,93.98672357,0.022282296,1987.204836,0.471124902,0.344467129,154.379918,223.8950548,7.285743995
278,0.474225649,329.1775856,0.002316097,1183.776408,0.00076,562.0823583,2.803759445,188604.268,264.6764814,0.024353743,2411.018955,0.22184569,0.163227299,130.0727182,291.6444875,8.506968724
279,0.495119384,1081.790434,0.001864081,1286.601184,0.000605,689.5372244,4.387356963,390308.4817,146.5831067,0.023449545,1488.776996,0.238166213,0.144699074,142.6445202,1034.029974,8.331562359
280,0.551854866,76.63612565,0.0035397,985.9275742,0.001543265,576.7200451,0.294620627,41206.80628,51.26439791,0.022366666,661.1649215,0.288466371,0.267507003,162.4479272,62.66183767,7.909845468
281,0.569418935,62.39913932,0.005753975,840.7821409,0.00266392,482.9843674,0.868079066,21149.49274,41.62399139,0.022390528,568.2738031,0.305687898,0.302867384,156.2519028,51.49742019,7.707302452
